AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE
1,AL,Alabama,17-2081,Environmental engineers,,950,19.1
1,AL,Alabama,17-2111,"Health and safety engineers, except mining safety engineers and inspectors",,320,4.8
1,AL,Alabama,17-2112,Industrial engineers,,2700,5.6
1,AL,Alabama,17-2121,Marine engineers and naval architects,,90,49.5
1,AL,Alabama,17-2131,Materials engineers,,470,10.2
1,AL,Alabama,17-2141,Mechanical engineers,,3790,8.4
1,AL,Alabama,17-2151,"Mining and geological engineers, including mining safety engineers",,150,39.5
1,AL,Alabama,17-2199,"Engineers, all other",,3980,3.7
1,AL,Alabama,17-3011,Architectural and civil drafters,,1480,12
1,AL,Alabama,17-3012,Electrical and electronics drafters,,740,15.6
1,AL,Alabama,17-3013,Mechanical drafters,,960,9.2
1,AL,Alabama,17-3019,"Drafters, all other",,380,15.4
1,AL,Alabama,17-3021,Aerospace engineering and operations technicians,,60,21.7
1,AL,Alabama,17-3022,Civil engineering technicians,,2130,9.3
1,AL,Alabama,17-3023,Electrical and electronic engineering technicians,,1470,8.4
1,AL,Alabama,17-3024,Electro-mechanical technicians,,160,12.2
1,AL,Alabama,17-3025,Environmental engineering technicians,,400,20.4
1,AL,Alabama,17-3026,Industrial engineering technicians,,780,8.5
1,AL,Alabama,17-3027,Mechanical engineering technicians,,410,20.7
1,AL,Alabama,17-3029,"Engineering technicians, except drafters, all other",,1150,5.2
1,AL,Alabama,17-3031,Surveying and mapping technicians,,1400,9.1
1,AL,Alabama,19-0000,"Life, physical, and social science occupations",major,9930,5.5
1,AL,Alabama,19-1012,Food scientists and technologists,,30,17.3
1,AL,Alabama,19-1013,Soil and plant scientists,,60,5.6
1,AL,Alabama,19-1021,Biochemists and biophysicists,,40,32
1,AL,Alabama,19-1022,Microbiologists,,0,0
1,AL,Alabama,19-1029,"Biological scientists, all other",,180,7.2
1,AL,Alabama,19-1031,Conservation scientists,,140,17.3
1,AL,Alabama,19-1032,Foresters,,340,9.2
1,AL,Alabama,19-1042,"Medical scientists, except epidemiologists",,0,0
1,AL,Alabama,19-1099,"Life scientists, all other",,0,0
1,AL,Alabama,19-2012,Physicists,,220,11.5
1,AL,Alabama,19-2021,Atmospheric and space scientists,,270,41.8
1,AL,Alabama,19-2031,Chemists,,600,10.7
1,AL,Alabama,19-2041,"Environmental scientists and specialists, including health",,1160,9
1,AL,Alabama,19-2042,"Geoscientists, except hydrologists and geographers",,190,21
1,AL,Alabama,19-3011,Economists,,30,8
1,AL,Alabama,19-3021,Market research analysts,,610,16.6
1,AL,Alabama,19-3022,Survey researchers,,140,2
1,AL,Alabama,19-3031,"Clinical, counseling, and school psychologists",,540,16.5
1,AL,Alabama,19-3039,"Psychologists, all other",,90,1.1
1,AL,Alabama,19-3051,Urban and regional planners,,360,5.6
1,AL,Alabama,19-3093,Historians,,50,3.8
1,AL,Alabama,19-3099,"Social scientists and related workers, all other",,150,2.6
1,AL,Alabama,19-4011,Agricultural and food science technicians,,130,6.2
1,AL,Alabama,19-4021,Biological technicians,,820,17.9
1,AL,Alabama,19-4031,Chemical technicians,,1080,9
1,AL,Alabama,19-4041,Geological and petroleum technicians,,0,0
1,AL,Alabama,19-4091,"Environmental science and protection technicians, including health",,220,6.8
1,AL,Alabama,19-4092,Forensic science technicians,,160,1.8
1,AL,Alabama,19-4093,Forest and conservation technicians,,280,7
1,AL,Alabama,19-4099,"Life, physical, and social science technicians, all other",,550,2.7
1,AL,Alabama,21-0000,Community and social services occupations,major,18330,2.3
1,AL,Alabama,21-1011,Substance abuse and behavioral disorder counselors,,860,22.6
1,AL,Alabama,21-1012,"Educational, vocational, and school counselors",,2780,3.2
1,AL,Alabama,21-1013,Marriage and family therapists,,160,30.3
1,AL,Alabama,21-1014,Mental health counselors,,940,9.2
1,AL,Alabama,21-1015,Rehabilitation counselors,,1230,8.3
1,AL,Alabama,21-1019,"Counselors, all other",,70,23.8
1,AL,Alabama,21-1021,"Child, family, and school social workers",,4250,4.6
1,AL,Alabama,21-1022,Medical and public health social workers,,2220,4.4
1,AL,Alabama,21-1023,Mental health and substance abuse social workers,,620,9.1
1,AL,Alabama,21-1029,"Social workers, all other",,680,10.2
1,AL,Alabama,21-1091,Health educators,,390,11.3
1,AL,Alabama,21-1092,Probation officers and correctional treatment specialists,,880,5.8
1,AL,Alabama,21-1093,Social and human service assistants,,2510,8.1
1,AL,Alabama,21-1099,"Community and social service specialists, all other",,260,11.8
1,AL,Alabama,21-2011,Clergy,,460,9.6
1,AL,Alabama,23-0000,Legal occupations,major,9630,3.4
1,AL,Alabama,23-1011,Lawyers,,5460,3.8
1,AL,Alabama,23-1021,"Administrative law judges, adjudicators, and hearing officers",,110,4.9
1,AL,Alabama,23-1022,"Arbitrators, mediators, and conciliators",,130,35.8
1,AL,Alabama,23-1023,"Judges, magistrate judges, and magistrates",,510,4.7
1,AL,Alabama,23-2011,Paralegals and legal assistants,,2350,8.7
1,AL,Alabama,23-2091,Court reporters,,180,17.9
1,AL,Alabama,23-2092,Law clerks,,200,36
1,AL,Alabama,23-2093,"Title examiners, abstractors, and searchers",,490,24.7
1,AL,Alabama,23-2099,"Legal support workers, all other",,200,0.9
1,AL,Alabama,25-0000,"Education, training, and library occupations",major,108160,1.4
1,AL,Alabama,25-1011,"Business teachers, postsecondary",,930,6
1,AL,Alabama,25-1021,"Computer science teachers, postsecondary",,430,9.7
1,AL,Alabama,25-1022,"Mathematical science teachers, postsecondary",,790,7.5
1,AL,Alabama,25-1032,"Engineering teachers, postsecondary",,670,6.4
1,AL,Alabama,25-1042,"Biological science teachers, postsecondary",,2200,1.8
1,AL,Alabama,25-1043,"Forestry and conservation science teachers, postsecondary",,110,28.5
1,AL,Alabama,25-1051,"Atmospheric, earth, marine, and space sciences teachers, postsecondary",,60,0
1,AL,Alabama,25-1052,"Chemistry teachers, postsecondary",,240,7.4
1,AL,Alabama,25-1054,"Physics teachers, postsecondary",,190,8.3
1,AL,Alabama,25-1063,"Economics teachers, postsecondary",,150,9.8
1,AL,Alabama,25-1064,"Geography teachers, postsecondary",,40,10.3
1,AL,Alabama,25-1065,"Political science teachers, postsecondary",,160,5.4
1,AL,Alabama,25-1066,"Psychology teachers, postsecondary",,460,5.1
1,AL,Alabama,25-1067,"Sociology teachers, postsecondary",,130,7.1
1,AL,Alabama,25-1069,"Social sciences teachers, postsecondary, all other",,50,25.1
1,AL,Alabama,25-1071,"Health specialties teachers, postsecondary",,990,3.9
1,AL,Alabama,25-1072,"Nursing instructors and teachers, postsecondary",,830,10
1,AL,Alabama,25-1081,"Education teachers, postsecondary",,860,5.9
1,AL,Alabama,25-1082,"Library science teachers, postsecondary",,160,5.1
1,AL,Alabama,25-1111,"Criminal justice and law enforcement teachers, postsecondary",,160,17.9
1,AL,Alabama,25-1112,"Law teachers, postsecondary",,220,11.3
1,AL,Alabama,25-1113,"Social work teachers, postsecondary",,90,1.7
1,AL,Alabama,25-1121,"Art, drama, and music teachers, postsecondary",,720,5.9
1,AL,Alabama,25-1122,"Communications teachers, postsecondary",,290,6.6
1,AL,Alabama,25-1123,"English language and literature teachers, postsecondary",,1010,7.1
1,AL,Alabama,25-1124,"Foreign language and literature teachers, postsecondary",,220,8.7
1,AL,Alabama,25-1125,"History teachers, postsecondary",,370,7.1
1,AL,Alabama,25-1126,"Philosophy and religion teachers, postsecondary",,240,7.6
1,AL,Alabama,25-1192,"Home economics teachers, postsecondary",,80,17.5
1,AL,Alabama,25-1193,"Recreation and fitness studies teachers, postsecondary",,240,19.4
1,AL,Alabama,25-1194,"Vocational education teachers, postsecondary",,1330,10.1
1,AL,Alabama,25-1199,"Postsecondary teachers, all other",,980,27.3
1,AL,Alabama,25-2011,"Preschool teachers, except special education",,2410,15.9
1,AL,Alabama,25-2012,"Kindergarten teachers, except special education",,2860,6
1,AL,Alabama,25-2021,"Elementary school teachers, except special education",,19930,5
1,AL,Alabama,25-2022,"Middle school teachers, except special and vocational education",,11280,9.3
1,AL,Alabama,25-2023,"Vocational education teachers, middle school",,180,14.7
1,AL,Alabama,25-2031,"Secondary school teachers, except special and vocational education",,14830,6.8
1,AL,Alabama,25-2032,"Vocational education teachers, secondary school",,2680,25.9
1,AL,Alabama,25-2041,"Special education teachers, preschool, kindergarten, and elementary school",,2240,9.6
1,AL,Alabama,25-2042,"Special education teachers, middle school",,1280,10.7
1,AL,Alabama,25-2043,"Special education teachers, secondary school",,1410,8.1
1,AL,Alabama,25-3011,"Adult literacy, remedial education, and GED teachers and instructors",,920,13.8
1,AL,Alabama,25-3021,Self-enrichment education teachers,,1180,10.2
1,AL,Alabama,25-3099,"Teachers and instructors, all other",,0,0
1,AL,Alabama,25-4011,Archivists,,60,20.6
1,AL,Alabama,25-4012,Curators,,150,21
1,AL,Alabama,25-4013,Museum technicians and conservators,,70,6.8
1,AL,Alabama,25-4021,Librarians,,2290,3.2
1,AL,Alabama,25-4031,Library technicians,,1250,7.7
1,AL,Alabama,25-9011,Audio-visual collections specialists,,30,18.4
1,AL,Alabama,25-9021,Farm and home management advisors,,620,14.1
1,AL,Alabama,25-9031,Instructional coordinators,,1070,6.4
1,AL,Alabama,25-9041,Teacher assistants,,10980,4.3
1,AL,Alabama,25-9099,"Education, training, and library workers, all other",,610,14.7
1,AL,Alabama,27-0000,"Arts, design, entertainment, sports, and media occupations",major,18840,3.7
1,AL,Alabama,27-1011,Art directors,,270,13.7
1,AL,Alabama,27-1012,Craft artists,,90,39.6
1,AL,Alabama,27-1014,Multi-media artists and animators,,90,20.8
1,AL,Alabama,27-1019,"Artists and related workers, all other",,40,11.3
1,AL,Alabama,27-1021,Commercial and industrial designers,,250,15.9
1,AL,Alabama,27-1023,Floral designers,,920,8.7
1,AL,Alabama,27-1024,Graphic designers,,1860,5.7
1,AL,Alabama,27-1025,Interior designers,,460,11.6
1,AL,Alabama,27-1026,Merchandise displayers and window trimmers,,1030,12.3
1,AL,Alabama,27-1029,"Designers, all other",,80,30.2
1,AL,Alabama,27-2012,Producers and directors,,650,13.4
1,AL,Alabama,27-2022,Coaches and scouts,,2460,19.8
1,AL,Alabama,27-2023,"Umpires, referees, and other sports officials",,30,37.5
1,AL,Alabama,27-2031,Dancers,,50,49.1
1,AL,Alabama,27-2032,Choreographers,,520,19.8
1,AL,Alabama,27-2042,Musicians and singers,,150,48.9
1,AL,Alabama,27-2099,"Entertainers and performers, sports and related workers, all other",,30,29.7
1,AL,Alabama,27-3011,Radio and television announcers,,600,11.2
1,AL,Alabama,27-3012,Public address system and other announcers,,210,25.4
1,AL,Alabama,27-3021,Broadcast news analysts,,170,10.7
1,AL,Alabama,27-3022,Reporters and correspondents,,560,16
1,AL,Alabama,27-3031,Public relations specialists,,3510,5.2
1,AL,Alabama,27-3041,Editors,,880,11.7
1,AL,Alabama,27-3042,Technical writers,,540,8
1,AL,Alabama,27-3043,Writers and authors,,360,14.8
1,AL,Alabama,27-3091,Interpreters and translators,,240,13.4
1,AL,Alabama,27-3099,"Media and communication workers, all other",,0,0
1,AL,Alabama,27-4011,Audio and video equipment technicians,,440,18.6
1,AL,Alabama,27-4012,Broadcast technicians,,490,11.6
1,AL,Alabama,27-4014,Sound engineering technicians,,40,37.1
1,AL,Alabama,27-4021,Photographers,,820,11.9
1,AL,Alabama,27-4031,"Camera operators, television, video, and motion picture",,190,19.8
1,AL,Alabama,27-4032,Film and video editors,,130,22.5
1,AL,Alabama,27-4099,"Media and communication equipment workers, all other",,90,18
1,AL,Alabama,29-0000,Healthcare practitioners and technical occupations,major,111860,1.3
1,AL,Alabama,29-1011,Chiropractors,,250,13.9
1,AL,Alabama,29-1021,"Dentists, general",,910,10.5
1,AL,Alabama,29-1022,Oral and maxillofacial surgeons,,40,35.5
1,AL,Alabama,29-1023,Orthodontists,,90,32.1
1,AL,Alabama,29-1031,Dietitians and nutritionists,,750,6
1,AL,Alabama,29-1041,Optometrists,,270,14.3
1,AL,Alabama,29-1051,Pharmacists,,4330,3.4
1,AL,Alabama,29-1061,Anesthesiologists,,780,21.2
1,AL,Alabama,29-1062,Family and general practitioners,,960,21
1,AL,Alabama,29-1063,"Internists, general",,440,13.4
1,AL,Alabama,29-1064,Obstetricians and gynecologists,,240,28.5
1,AL,Alabama,29-1065,"Pediatricians, general",,310,22.5
1,AL,Alabama,29-1066,Psychiatrists,,190,17.6
1,AL,Alabama,29-1067,Surgeons,,600,14.1
1,AL,Alabama,29-1069,"Physicians and surgeons, all other",,3380,6.6
1,AL,Alabama,29-1071,Physician assistants,,380,13.5
1,AL,Alabama,29-1081,Podiatrists,,110,17.8
1,AL,Alabama,29-1111,Registered nurses,,41560,1.7
1,AL,Alabama,29-1121,Audiologists,,230,25.9
1,AL,Alabama,29-1122,Occupational therapists,,1000,9.3
1,AL,Alabama,29-1123,Physical therapists,,1790,5.8
1,AL,Alabama,29-1124,Radiation therapists,,210,13.2
1,AL,Alabama,29-1125,Recreational therapists,,340,8.5
1,AL,Alabama,29-1126,Respiratory therapists,,1510,3.6
1,AL,Alabama,29-1127,Speech-language pathologists,,970,6.1
1,AL,Alabama,29-1129,"Therapists, all other",,70,13.2
1,AL,Alabama,29-1131,Veterinarians,,760,12.4
1,AL,Alabama,29-1199,"Health diagnosing and treating practitioners, all other",,240,9.4
1,AL,Alabama,29-2011,Medical and clinical laboratory technologists,,2400,2.7
1,AL,Alabama,29-2012,Medical and clinical laboratory technicians,,2180,5.4
1,AL,Alabama,29-2021,Dental hygienists,,3010,7.1
1,AL,Alabama,29-2031,Cardiovascular technologists and technicians,,1110,7.3
1,AL,Alabama,29-2032,Diagnostic medical sonographers,,950,6.3
1,AL,Alabama,29-2033,Nuclear medicine technologists,,430,8.2
1,AL,Alabama,29-2034,Radiologic technologists and technicians,,3300,3.3
1,AL,Alabama,29-2041,Emergency medical technicians and paramedics,,3230,8.4
1,AL,Alabama,29-2051,Dietetic technicians,,170,25.2
1,AL,Alabama,29-2052,Pharmacy technicians,,6500,4.6
1,AL,Alabama,29-2053,Psychiatric technicians,,410,17.1
1,AL,Alabama,29-2054,Respiratory therapy technicians,,550,6.7
1,AL,Alabama,29-2055,Surgical technologists,,1830,5.2
1,AL,Alabama,29-2056,Veterinary technologists and technicians,,780,20.7
1,AL,Alabama,29-2061,Licensed practical and licensed vocational nurses,,15720,2.4
1,AL,Alabama,29-2071,Medical records and health information technicians,,2910,6.9
1,AL,Alabama,29-2081,"Opticians, dispensing",,850,16.6
1,AL,Alabama,29-2091,Orthotists and prosthetists,,130,35.8
1,AL,Alabama,29-2099,"Health technologists and technicians, all other",,660,10
1,AL,Alabama,29-9011,Occupational health and safety specialists,,730,10
1,AL,Alabama,29-9012,Occupational health and safety technicians,,0,0
1,AL,Alabama,29-9091,Athletic trainers,,280,11.6
1,AL,Alabama,29-9099,"Healthcare practitioners and technical workers, all other",,850,8.8
1,AL,Alabama,31-0000,Healthcare support occupations,major,51930,1.9
1,AL,Alabama,31-1011,Home health aides,,9880,8
1,AL,Alabama,31-1012,"Nursing aides, orderlies, and attendants",,22430,2.8
1,AL,Alabama,31-1013,Psychiatric aides,,1230,9.4
1,AL,Alabama,31-2011,Occupational therapist assistants,,370,14.7
1,AL,Alabama,31-2012,Occupational therapist aides,,80,24.5
1,AL,Alabama,31-2021,Physical therapist assistants,,1250,5.6
1,AL,Alabama,31-2022,Physical therapist aides,,660,10
1,AL,Alabama,31-9011,Massage therapists,,160,26.8
1,AL,Alabama,31-9091,Dental assistants,,2880,4.6
1,AL,Alabama,31-9092,Medical assistants,,6520,4.7
1,AL,Alabama,31-9093,Medical equipment preparers,,850,4.1
1,AL,Alabama,31-9094,Medical transcriptionists,,1550,7.9
1,AL,Alabama,31-9095,Pharmacy aides,,680,15.9
1,AL,Alabama,31-9096,Veterinary assistants and laboratory animal caretakers,,1500,10.7
1,AL,Alabama,31-9099,"Healthcare support workers, all other",,1880,5.2
1,AL,Alabama,33-0000,Protective service occupations,major,42200,3.4
1,AL,Alabama,33-1011,First-line supervisors/managers of correctional officers,,420,2.2
1,AL,Alabama,33-1012,First-line supervisors/managers of police and detectives,,1050,4.3
1,AL,Alabama,33-1021,First-line supervisors/managers of fire fighting and prevention workers,,650,3.3
1,AL,Alabama,33-1099,"First-line supervisors/managers, protective service workers, all other",,600,8.6
1,AL,Alabama,33-2011,Fire fighters,,4690,9.5
1,AL,Alabama,33-2021,Fire inspectors and investigators,,300,45
1,AL,Alabama,33-3011,Bailiffs,,40,17.1
1,AL,Alabama,33-3012,Correctional officers and jailers,,5660,2.3
1,AL,Alabama,33-3021,Detectives and criminal investigators,,1310,2.9
1,AL,Alabama,33-3031,Fish and game wardens,,270,4.6
1,AL,Alabama,33-3041,Parking enforcement workers,,40,6.5
1,AL,Alabama,33-3051,Police and sheriff's patrol officers,,10010,5.9
1,AL,Alabama,33-9011,Animal control workers,,220,5.6
1,AL,Alabama,33-9021,Private detectives and investigators,,440,36.5
1,AL,Alabama,33-9031,Gaming surveillance officers and gaming investigators,,60,20.6
1,AL,Alabama,33-9032,Security guards,,14000,4
1,AL,Alabama,33-9091,Crossing guards,,720,13.4
1,AL,Alabama,33-9092,"Lifeguards, ski patrol, and other recreational protective service workers",,840,9.6
1,AL,Alabama,33-9099,"Protective service workers, all other",,860,7.4
1,AL,Alabama,35-0000,Food preparation and serving related occupations,major,152340,0.9
1,AL,Alabama,35-1011,Chefs and head cooks,,650,9.7
1,AL,Alabama,35-1012,First-line supervisors/managers of food preparation and serving workers,,14240,2
1,AL,Alabama,35-2011,"Cooks, fast food",,12220,4.3
1,AL,Alabama,35-2012,"Cooks, institution and cafeteria",,8040,2.9
1,AL,Alabama,35-2014,"Cooks, restaurant",,12460,4.7
1,AL,Alabama,35-2015,"Cooks, short order",,2470,13.4
1,AL,Alabama,35-2019,"Cooks, all other",,230,24
1,AL,Alabama,35-2021,Food preparation workers,,11420,4
1,AL,Alabama,35-3011,Bartenders,,2900,6.9
1,AL,Alabama,35-3021,"Combined food preparation and serving workers, including fast food",,40570,2.8
1,AL,Alabama,35-3022,"Counter attendants, cafeteria, food concession, and coffee shop",,3630,10.2
1,AL,Alabama,35-3031,Waiters and waitresses,,28760,2.9
1,AL,Alabama,35-3041,"Food servers, nonrestaurant",,2270,12.3
1,AL,Alabama,35-9011,Dining room and cafeteria attendants and bartender helpers,,2740,8.5
1,AL,Alabama,35-9021,Dishwashers,,5520,5.7
1,AL,Alabama,35-9031,"Hosts and hostesses, restaurant, lounge, and coffee shop",,4050,6.8
1,AL,Alabama,35-9099,"Food preparation and serving related workers, all other",,160,21
1,AL,Alabama,37-0000,Building and grounds cleaning and maintenance occupations,major,57980,1.4
1,AL,Alabama,37-1011,First-line supervisors/managers of housekeeping and janitorial workers,,2340,4.4
1,AL,Alabama,37-1012,"First-line supervisors/managers of landscaping, lawn service, and groundskeeping workers",,1970,4.5
1,AL,Alabama,37-2011,"Janitors and cleaners, except maids and housekeeping cleaners",,26740,2.6
1,AL,Alabama,37-2012,Maids and housekeeping cleaners,,12860,5.3
1,AL,Alabama,37-2019,"Building cleaning workers, all other",,210,36
1,AL,Alabama,37-2021,Pest control workers,,1910,8.5
1,AL,Alabama,37-3011,Landscaping and groundskeeping workers,,9980,4.4
1,AL,Alabama,37-3012,"Pesticide handlers, sprayers, and applicators, vegetation",,560,30.1
1,AL,Alabama,37-3013,Tree trimmers and pruners,,1140,19.9
1,AL,Alabama,37-3019,"Grounds maintenance workers, all other",,270,13.9
1,AL,Alabama,39-0000,Personal care and service occupations,major,34460,2.6
1,AL,Alabama,39-1011,Gaming supervisors,,60,24.4
1,AL,Alabama,39-1021,First-line supervisors/managers of personal service workers,,1820,6.2
1,AL,Alabama,39-2011,Animal trainers,,70,14.2
1,AL,Alabama,39-2021,Nonfarm animal caretakers,,1310,10.8
1,AL,Alabama,39-3012,Gaming and sports book writers and runners,,100,25.9
1,AL,Alabama,39-3019,"Gaming service workers, all other",,150,29.8
1,AL,Alabama,39-3021,Motion picture projectionists,,90,20.5
1,AL,Alabama,39-3031,"Ushers, lobby attendants, and ticket takers",,870,34.1
1,AL,Alabama,39-3091,Amusement and recreation attendants,,2740,7.9
1,AL,Alabama,39-3092,Costume attendants,,50,44.5
1,AL,Alabama,39-3093,"Locker room, coatroom, and dressing room attendants",,150,18.7
1,AL,Alabama,39-4011,Embalmers,,230,16.2
1,AL,Alabama,39-4021,Funeral attendants,,440,20.6
1,AL,Alabama,39-5011,Barbers,,0,0
1,AL,Alabama,39-5012,"Hairdressers, hairstylists, and cosmetologists",,3670,7.3
1,AL,Alabama,39-5091,"Makeup artists, theatrical and performance",,40,46.7
1,AL,Alabama,39-5092,Manicurists and pedicurists,,280,35.8
1,AL,Alabama,39-5093,Shampooers,,430,11.4
1,AL,Alabama,39-5094,Skin care specialists,,220,27
1,AL,Alabama,39-6011,Baggage porters and bellhops,,130,16.6
1,AL,Alabama,39-6012,Concierges,,60,46.9
1,AL,Alabama,39-6021,Tour guides and escorts,,250,25.2
1,AL,Alabama,39-9011,Child care workers,,10130,4
1,AL,Alabama,39-9021,Personal and home care aides,,2860,14.9
1,AL,Alabama,39-9031,Fitness trainers and aerobics instructors,,2490,8.3
1,AL,Alabama,39-9032,Recreation workers,,2960,5.2
1,AL,Alabama,39-9041,Residential advisors,,1520,14.8
1,AL,Alabama,39-9099,"Personal care and service workers, all other",,450,21.9
1,AL,Alabama,41-0000,Sales and related occupations,major,221880,0.9
1,AL,Alabama,41-1011,First-line supervisors/managers of retail sales workers,,25830,2.4
1,AL,Alabama,41-1012,First-line supervisors/managers of non-retail sales workers,,4160,3.7
1,AL,Alabama,41-2011,Cashiers,,68870,2
1,AL,Alabama,41-2021,Counter and rental clerks,,9390,3.5
