AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE
01,AL,Alabama,25-2011,"Preschool teachers, except special education",,4040,13.3
01,AL,Alabama,25-2012,"Kindergarten teachers, except special education",,3570,11.2
01,AL,Alabama,25-2021,"Elementary school teachers, except special education",,19100,5.4
01,AL,Alabama,25-2022,"Middle school teachers, except special and vocational education",,8700,11.7
01,AL,Alabama,25-2023,"Vocational education teachers, middle school",,250,18.7
01,AL,Alabama,25-2031,"Secondary school teachers, except special and vocational education",,11510,6.9
01,AL,Alabama,25-2032,"Vocational education teachers, secondary school",,1880,13.3
01,AL,Alabama,25-2041,"Special education teachers, preschool, kindergarten, and elementary school",,2130,9.7
01,AL,Alabama,25-2042,"Special education teachers, middle school",,780,15.5
01,AL,Alabama,25-2043,"Special education teachers, secondary school",,1050,11.6
01,AL,Alabama,25-3011,"Adult literacy, remedial education, and GED teachers and instructors",,770,11.4
01,AL,Alabama,25-3021,Self-enrichment education teachers,,630,22.4
01,AL,Alabama,25-3099,"Teachers and instructors, all other",,2470,8.3
01,AL,Alabama,25-4011,Archivists,,40,11.5
01,AL,Alabama,25-4012,Curators,,100,8.5
01,AL,Alabama,25-4013,Museum technicians and conservators,,80,2.1
01,AL,Alabama,25-4021,Librarians,,2100,7.4
01,AL,Alabama,25-4031,Library technicians,,1360,10.0
01,AL,Alabama,25-9031,Instructional coordinators,,1040,5.1
01,AL,Alabama,25-9041,Teacher assistants,,19720,7.3
01,AL,Alabama,25-9099,"Education, training, and library workers, all other",,1670,7.8
01,AL,Alabama,27-0000,"Arts, design, entertainment, sports, and media occupations",major,16210,4.7
01,AL,Alabama,27-1011,Art directors,,130,20.9
01,AL,Alabama,27-1012,Craft artists,,50,20.7
01,AL,Alabama,27-1013,"Fine artists, including painters, sculptors, and illustrators",,90,19.5
01,AL,Alabama,27-1014,Multi-media artists and animators,,160,15.1
01,AL,Alabama,27-1019,"Artists and related workers, all other",,40,34.8
01,AL,Alabama,27-1021,Commercial and industrial designers,,220,22.4
01,AL,Alabama,27-1022,Fashion designers,,40,32.6
01,AL,Alabama,27-1023,Floral designers,,1330,8.6
01,AL,Alabama,27-1024,Graphic designers,,1360,8.3
01,AL,Alabama,27-1025,Interior designers,,380,13.7
01,AL,Alabama,27-1026,Merchandise displayers and window trimmers,,1090,16.1
01,AL,Alabama,27-1029,"Designers, all other",,100,17.8
01,AL,Alabama,27-2012,Producers and directors,,430,11.6
01,AL,Alabama,27-2022,Coaches and scouts,,2220,26.6
01,AL,Alabama,27-2032,Choreographers,,510,13.7
01,AL,Alabama,27-2041,Music directors and composers,,40,34.9
01,AL,Alabama,27-2042,Musicians and singers,,230,8.8
01,AL,Alabama,27-2099,"Entertainers and performers, sports and related workers, all other",,70,49.7
01,AL,Alabama,27-3011,Radio and television announcers,,880,12.3
01,AL,Alabama,27-3012,Public address system and other announcers,,60,30.1
01,AL,Alabama,27-3021,Broadcast news analysts,,130,23.8
01,AL,Alabama,27-3022,Reporters and correspondents,,700,13.4
01,AL,Alabama,27-3031,Public relations specialists,,1450,8.4
01,AL,Alabama,27-3041,Editors,,890,12.9
01,AL,Alabama,27-3042,Technical writers,,510,8.8
01,AL,Alabama,27-3043,Writers and authors,,390,15.9
01,AL,Alabama,27-3091,Interpreters and translators,,110,15.1
01,AL,Alabama,27-3099,"Media and communication workers, all other",,180,32.6
01,AL,Alabama,27-4011,Audio and video equipment technicians,,320,15.8
01,AL,Alabama,27-4012,Broadcast technicians,,500,31.6
01,AL,Alabama,27-4014,Sound engineering technicians,,100,26.8
01,AL,Alabama,27-4021,Photographers,,820,10.2
01,AL,Alabama,27-4031,"Camera operators, television, video, and motion picture",,240,24.9
01,AL,Alabama,27-4032,Film and video editors,,130,26.0
01,AL,Alabama,27-4099,"Media and communication equipment workers, all other",,70,6.2
01,AL,Alabama,29-0000,Healthcare practitioners and technical occupations,major,102370,2.0
01,AL,Alabama,29-1011,Chiropractors,,300,13.5
01,AL,Alabama,29-1021,"Dentists, general",,600,28.4
01,AL,Alabama,29-1022,Oral and maxillofacial surgeons,,90,47.6
01,AL,Alabama,29-1023,Orthodontists,,0,0
01,AL,Alabama,29-1031,Dietitians and nutritionists,,640,11.2
01,AL,Alabama,29-1041,Optometrists,,310,22.8
01,AL,Alabama,29-1051,Pharmacists,,4420,5.7
01,AL,Alabama,29-1061,Anesthesiologists,,0,0
01,AL,Alabama,29-1062,Family and general practitioners,,940,19.1
01,AL,Alabama,29-1063,"Internists, general",,800,21.7
01,AL,Alabama,29-1064,Obstetricians and gynecologists,,400,32.7
01,AL,Alabama,29-1065,"Pediatricians, general",,650,31.7
01,AL,Alabama,29-1066,Psychiatrists,,150,11.1
01,AL,Alabama,29-1067,Surgeons,,810,28.7
01,AL,Alabama,29-1069,"Physicians and surgeons, all other",,1420,19.2
01,AL,Alabama,29-1071,Physician assistants,,400,29.6
01,AL,Alabama,29-1081,Podiatrists,,60,48.7
01,AL,Alabama,29-1111,Registered nurses,,37410,3.2
01,AL,Alabama,29-1121,Audiologists,,100,31.4
01,AL,Alabama,29-1122,Occupational therapists,,840,18.6
01,AL,Alabama,29-1123,Physical therapists,,1470,6.7
01,AL,Alabama,29-1124,Radiation therapists,,240,9.2
01,AL,Alabama,29-1125,Recreational therapists,,210,10.0
01,AL,Alabama,29-1126,Respiratory therapists,,1110,3.7
01,AL,Alabama,29-1127,Speech-language pathologists,,720,10.5
01,AL,Alabama,29-1129,"Therapists, all other",,0,0
01,AL,Alabama,29-1131,Veterinarians,,530,14.8
01,AL,Alabama,29-1199,"Health diagnosing and treating practitioners, all other",,1460,18.5
01,AL,Alabama,29-2011,Medical and clinical laboratory technologists,,1960,4.7
01,AL,Alabama,29-2012,Medical and clinical laboratory technicians,,2590,5.2
01,AL,Alabama,29-2021,Dental hygienists,,2200,15.9
01,AL,Alabama,29-2031,Cardiovascular technologists and technicians,,860,8.9
01,AL,Alabama,29-2032,Diagnostic medical sonographers,,830,6.1
01,AL,Alabama,29-2033,Nuclear medicine technologists,,260,7.9
01,AL,Alabama,29-2034,Radiologic technologists and technicians,,2960,6.0
01,AL,Alabama,29-2041,Emergency medical technicians and paramedics,,2820,14.3
01,AL,Alabama,29-2051,Dietetic technicians,,710,17.9
01,AL,Alabama,29-2052,Pharmacy technicians,,5350,8.8
01,AL,Alabama,29-2054,Respiratory therapy technicians,,440,4.0
01,AL,Alabama,29-2055,Surgical technologists,,1650,17.5
01,AL,Alabama,29-2056,Veterinary technologists and technicians,,860,17.7
01,AL,Alabama,29-2061,Licensed practical and licensed vocational nurses,,15080,3.3
01,AL,Alabama,29-2071,Medical records and health information technicians,,2290,4.8
01,AL,Alabama,29-2081,"Opticians, dispensing",,1590,42.6
01,AL,Alabama,29-2091,Orthotists and prosthetists,,50,37.1
01,AL,Alabama,29-2099,"Health technologists and technicians, all other",,640,11.8
01,AL,Alabama,29-9011,Occupational health and safety specialists,,590,4.8
01,AL,Alabama,29-9012,Occupational health and safety technicians,,170,14.2
01,AL,Alabama,29-9091,Athletic trainers,,140,26.2
01,AL,Alabama,29-9099,"Healthcare practitioners and technical workers, all other",,790,27.0
01,AL,Alabama,31-0000,Healthcare support occupations,major,44760,2.4
01,AL,Alabama,31-1011,Home health aides,,7950,8.4
01,AL,Alabama,31-1012,"Nursing aides, orderlies, and attendants",,21270,3.0
01,AL,Alabama,31-1013,Psychiatric aides,,880,17.0
01,AL,Alabama,31-2011,Occupational therapist assistants,,250,21.6
01,AL,Alabama,31-2012,Occupational therapist aides,,50,30.9
01,AL,Alabama,31-2021,Physical therapist assistants,,1030,7.6
01,AL,Alabama,31-2022,Physical therapist aides,,500,13.7
01,AL,Alabama,31-9011,Massage therapists,,180,26.6
01,AL,Alabama,31-9091,Dental assistants,,3060,14.5
01,AL,Alabama,31-9092,Medical assistants,,3730,9.5
01,AL,Alabama,31-9093,Medical equipment preparers,,470,7.1
01,AL,Alabama,31-9094,Medical transcriptionists,,1610,9.3
01,AL,Alabama,31-9095,Pharmacy aides,,890,30.4
01,AL,Alabama,31-9096,Veterinary assistants and laboratory animal caretakers,,1180,9.8
01,AL,Alabama,31-9099,"Healthcare support workers, all other",,1700,5.7
01,AL,Alabama,33-0000,Protective service occupations,major,40740,2.5
01,AL,Alabama,33-1011,First-line supervisors/managers of correctional officers,,420,10.3
01,AL,Alabama,33-1012,First-line supervisors/managers of police and detectives,,1090,7.9
01,AL,Alabama,33-1021,First-line supervisors/managers of fire fighting and prevention workers,,570,7.4
01,AL,Alabama,33-1099,"First-line supervisors/managers, protective service workers, all other",,460,7.2
01,AL,Alabama,33-2011,Fire fighters,,5710,12.0
01,AL,Alabama,33-2021,Fire inspectors and investigators,,120,7.8
01,AL,Alabama,33-3011,Bailiffs,,40,9.2
01,AL,Alabama,33-3012,Correctional officers and jailers,,5550,3.9
01,AL,Alabama,33-3021,Detectives and criminal investigators,,1070,4.9
01,AL,Alabama,33-3051,Police and sheriff's patrol officers,,9850,3.6
01,AL,Alabama,33-9011,Animal control workers,,200,6.3
01,AL,Alabama,33-9021,Private detectives and investigators,,490,17.8
01,AL,Alabama,33-9032,Security guards,,12920,3.5
01,AL,Alabama,33-9091,Crossing guards,,540,6.0
01,AL,Alabama,33-9092,"Lifeguards, ski patrol, and other recreational protective service workers",,790,9.8
01,AL,Alabama,33-9099,"Protective service workers, all other",,890,5.5
01,AL,Alabama,35-0000,Food preparation and serving related occupations,major,146810,1.2
01,AL,Alabama,35-1011,Chefs and head cooks,,920,13.0
01,AL,Alabama,35-1012,First-line supervisors/managers of food preparation and serving workers,,11660,3.3
01,AL,Alabama,35-2011,"Cooks, fast food",,9880,10.6
01,AL,Alabama,35-2012,"Cooks, institution and cafeteria",,11590,5.4
01,AL,Alabama,35-2014,"Cooks, restaurant",,8770,8.1
01,AL,Alabama,35-2015,"Cooks, short order",,4820,14.3
01,AL,Alabama,35-2019,"Cooks, all other",,100,33.9
01,AL,Alabama,35-2021,Food preparation workers,,7940,7.7
01,AL,Alabama,35-3011,Bartenders,,2860,9.9
01,AL,Alabama,35-3021,"Combined food preparation and serving workers, including fast food",,39370,5.7
01,AL,Alabama,35-3022,"Counter attendants, cafeteria, food concession, and coffee shop",,3660,16.4
01,AL,Alabama,35-3031,Waiters and waitresses,,31370,5.4
01,AL,Alabama,35-3041,"Food servers, nonrestaurant",,2180,10.1
01,AL,Alabama,35-9011,Dining room and cafeteria attendants and bartender helpers,,2740,11.3
01,AL,Alabama,35-9021,Dishwashers,,5190,6.5
01,AL,Alabama,35-9031,"Hosts and hostesses, restaurant, lounge, and coffee shop",,3540,10.8
01,AL,Alabama,35-9099,"Food preparation and serving related workers, all other",,230,5.6
01,AL,Alabama,37-0000,Building and grounds cleaning and maintenance occupations,major,54450,2.1
01,AL,Alabama,37-1011,First-line supervisors/managers of housekeeping and janitorial workers,,2310,6.5
01,AL,Alabama,37-1012,"First-line supervisors/managers of landscaping, lawn service, and groundskeeping workers",,1560,6.1
01,AL,Alabama,37-2011,"Janitors and cleaners, except maids and housekeeping cleaners",,26150,3.4
01,AL,Alabama,37-2012,Maids and housekeeping cleaners,,11220,3.3
01,AL,Alabama,37-2019,"Building cleaning workers, all other",,140,35.8
01,AL,Alabama,37-2021,Pest control workers,,1930,6.9
01,AL,Alabama,37-3011,Landscaping and groundskeeping workers,,8470,5.3
01,AL,Alabama,37-3012,"Pesticide handlers, sprayers, and applicators, vegetation",,310,22.1
01,AL,Alabama,37-3013,Tree trimmers and pruners,,2210,17.9
01,AL,Alabama,37-3019,"Grounds maintenance workers, all other",,150,34.2
01,AL,Alabama,39-0000,Personal care and service occupations,major,31640,4.0
01,AL,Alabama,39-1021,First-line supervisors/managers of personal service workers,,1550,6.8
01,AL,Alabama,39-2021,Nonfarm animal caretakers,,1180,15.7
01,AL,Alabama,39-3021,Motion picture projectionists,,70,35.1
01,AL,Alabama,39-3031,"Ushers, lobby attendants, and ticket takers",,750,20.4
01,AL,Alabama,39-3091,Amusement and recreation attendants,,2760,7.3
01,AL,Alabama,39-3092,Costume attendants,,30,38.8
01,AL,Alabama,39-4011,Embalmers,,210,28.7
01,AL,Alabama,39-4021,Funeral attendants,,660,14.5
01,AL,Alabama,39-5011,Barbers,,120,33.2
01,AL,Alabama,39-5012,"Hairdressers, hairstylists, and cosmetologists",,2860,6.3
01,AL,Alabama,39-5092,Manicurists and pedicurists,,220,29.3
01,AL,Alabama,39-5093,Shampooers,,450,18.8
01,AL,Alabama,39-5094,Skin care specialists,,90,33.2
01,AL,Alabama,39-6011,Baggage porters and bellhops,,240,17.7
01,AL,Alabama,39-6012,Concierges,,140,44.0
01,AL,Alabama,39-6021,Tour guides and escorts,,210,17.1
01,AL,Alabama,39-9011,Child care workers,,8770,11.6
01,AL,Alabama,39-9021,Personal and home care aides,,2730,15.6
01,AL,Alabama,39-9031,Fitness trainers and aerobics instructors,,1890,8.5
01,AL,Alabama,39-9032,Recreation workers,,3290,6.4
01,AL,Alabama,39-9041,Residential advisors,,990,10.1
01,AL,Alabama,39-9099,"Personal care and service workers, all other",,810,12.1
01,AL,Alabama,41-0000,Sales and related occupations,major,194800,1.2
01,AL,Alabama,41-1011,First-line supervisors/managers of retail sales workers,,20010,2.7
01,AL,Alabama,41-1012,First-line supervisors/managers of non-retail sales workers,,3220,4.5
01,AL,Alabama,41-2011,Cashiers,,55780,2.3
01,AL,Alabama,41-2021,Counter and rental clerks,,7210,6.4
01,AL,Alabama,41-2022,Parts salespersons,,5410,8.4
01,AL,Alabama,41-2031,Retail salespersons,,61090,2.1
01,AL,Alabama,41-3011,Advertising sales agents,,1950,7.3
01,AL,Alabama,41-3021,Insurance sales agents,,4380,6.2
01,AL,Alabama,41-3031,"Securities, commodities, and financial services sales agents",,2060,15.5
01,AL,Alabama,41-3041,Travel agents,,370,9.7
