AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE
01,AL,Alabama,13-2061,Financial examiners,,370,27.6
01,AL,Alabama,13-2071,Loan counselors,,240,16.9
01,AL,Alabama,13-2072,Loan officers,,4060,5.1
01,AL,Alabama,13-2081,"Tax examiners, collectors, and revenue agents",,980,1.4
01,AL,Alabama,13-2082,Tax preparers,,710,22.0
01,AL,Alabama,13-2099,"Financial specialists, all other",,670,7.8
01,AL,Alabama,15-0000,Computer and mathematical science occupations,major,34180,3.9
01,AL,Alabama,15-1011,"Computer and information scientists, research",,560,3.7
01,AL,Alabama,15-1021,Computer programmers,,4350,7.5
01,AL,Alabama,15-1031,"Computer software engineers, applications",,3480,8.8
01,AL,Alabama,15-1032,"Computer software engineers, systems software",,4810,12.1
01,AL,Alabama,15-1041,Computer support specialists,,5570,4.2
01,AL,Alabama,15-1051,Computer systems analysts,,5630,5.0
01,AL,Alabama,15-1061,Database administrators,,1080,5.0
01,AL,Alabama,15-1071,Network and computer systems administrators,,3780,4.4
01,AL,Alabama,15-1081,Network systems and data communications analysts,,1840,6.6
01,AL,Alabama,15-1099,"Computer specialists, all other",,2090,6.4
01,AL,Alabama,15-2011,Actuaries,,70,7.3
01,AL,Alabama,15-2021,Mathematicians,,150,7.8
01,AL,Alabama,15-2031,Operations research analysts,,610,6.5
01,AL,Alabama,15-2041,Statisticians,,160,7.6
01,AL,Alabama,17-0000,Architecture and engineering occupations,major,39830,2.6
01,AL,Alabama,17-1011,"Architects, except landscape and naval",,1330,8.6
01,AL,Alabama,17-1012,Landscape architects,,60,21.1
01,AL,Alabama,17-1021,Cartographers and photogrammetrists,,340,18.9
01,AL,Alabama,17-1022,Surveyors,,1040,18.4
01,AL,Alabama,17-2011,Aerospace engineers,,2450,5.6
01,AL,Alabama,17-2021,Agricultural engineers,,0,0
01,AL,Alabama,17-2031,Biomedical engineers,,40,14.3
01,AL,Alabama,17-2041,Chemical engineers,,680,7.8
01,AL,Alabama,17-2051,Civil engineers,,4330,10.2
01,AL,Alabama,17-2061,Computer hardware engineers,,1120,8.5
01,AL,Alabama,17-2071,Electrical engineers,,3470,3.6
01,AL,Alabama,17-2072,"Electronics engineers, except computer",,1830,11.8
01,AL,Alabama,17-2081,Environmental engineers,,1000,16.7
01,AL,Alabama,17-2111,"Health and safety engineers, except mining safety engineers and inspectors",,430,9.0
01,AL,Alabama,17-2112,Industrial engineers,,3120,3.2
01,AL,Alabama,17-2121,Marine engineers and naval architects,,70,24.2
01,AL,Alabama,17-2131,Materials engineers,,460,3.5
01,AL,Alabama,17-2141,Mechanical engineers,,3090,6.4
01,AL,Alabama,17-2151,"Mining and geological engineers, including mining safety engineers",,130,46.6
01,AL,Alabama,17-2171,Petroleum engineers,,0,0
01,AL,Alabama,17-2199,"Engineers, all other",,3430,4.3
01,AL,Alabama,17-3011,Architectural and civil drafters,,1360,9.1
01,AL,Alabama,17-3012,Electrical and electronics drafters,,620,10.9
01,AL,Alabama,17-3013,Mechanical drafters,,980,10.8
01,AL,Alabama,17-3019,"Drafters, all other",,300,15.5
01,AL,Alabama,17-3021,Aerospace engineering and operations technicians,,110,17.6
01,AL,Alabama,17-3022,Civil engineering technicians,,1960,14.0
01,AL,Alabama,17-3023,Electrical and electronic engineering technicians,,1540,5.0
01,AL,Alabama,17-3024,Electro-mechanical technicians,,100,12.8
01,AL,Alabama,17-3025,Environmental engineering technicians,,410,17.0
01,AL,Alabama,17-3026,Industrial engineering technicians,,960,8.8
01,AL,Alabama,17-3027,Mechanical engineering technicians,,320,14.9
01,AL,Alabama,17-3029,"Engineering technicians, except drafters, all other",,1160,4.7
01,AL,Alabama,17-3031,Surveying and mapping technicians,,1380,9.6
01,AL,Alabama,19-0000,"Life, physical, and social science occupations",major,10370,5.9
01,AL,Alabama,19-1013,Soil and plant scientists,,100,3.7
01,AL,Alabama,19-1021,Biochemists and biophysicists,,40,20.8
01,AL,Alabama,19-1022,Microbiologists,,160,6.4
01,AL,Alabama,19-1023,Zoologists and wildlife biologists,,90,4.4
01,AL,Alabama,19-1029,"Biological scientists, all other",,180,6.1
01,AL,Alabama,19-1031,Conservation scientists,,130,9.6
01,AL,Alabama,19-1032,Foresters,,330,9.6
01,AL,Alabama,19-1042,"Medical scientists, except epidemiologists",,700,39.1
01,AL,Alabama,19-1099,"Life scientists, all other",,0,0
01,AL,Alabama,19-2012,Physicists,,200,10.2
01,AL,Alabama,19-2021,Atmospheric and space scientists,,290,38.5
01,AL,Alabama,19-2031,Chemists,,600,9.2
01,AL,Alabama,19-2041,"Environmental scientists and specialists, including health",,1050,8.1
01,AL,Alabama,19-2042,"Geoscientists, except hydrologists and geographers",,170,22.0
01,AL,Alabama,19-2099,"Physical scientists, all other",,130,7.3
01,AL,Alabama,19-3011,Economists,,30,21.8
01,AL,Alabama,19-3021,Market research analysts,,610,12.2
01,AL,Alabama,19-3022,Survey researchers,,150,7.2
01,AL,Alabama,19-3031,"Clinical, counseling, and school psychologists",,500,30.3
01,AL,Alabama,19-3039,"Psychologists, all other",,100,1.6
01,AL,Alabama,19-3051,Urban and regional planners,,340,3.3
01,AL,Alabama,19-3091,Anthropologists and archeologists,,50,31.1
01,AL,Alabama,19-3093,Historians,,50,0.0
01,AL,Alabama,19-4011,Agricultural and food science technicians,,130,7.7
01,AL,Alabama,19-4021,Biological technicians,,880,15.4
01,AL,Alabama,19-4031,Chemical technicians,,1530,20.2
01,AL,Alabama,19-4041,Geological and petroleum technicians,,90,44.6
01,AL,Alabama,19-4091,"Environmental science and protection technicians, including health",,340,7.8
01,AL,Alabama,19-4092,Forensic science technicians,,180,0.0
01,AL,Alabama,19-4093,Forest and conservation technicians,,300,6.7
01,AL,Alabama,19-4099,"Life, physical, and social science technicians, all other",,480,2.8
01,AL,Alabama,21-0000,Community and social services occupations,major,17170,2.2
01,AL,Alabama,21-1011,Substance abuse and behavioral disorder counselors,,800,20.4
01,AL,Alabama,21-1012,"Educational, vocational, and school counselors",,2790,4.1
01,AL,Alabama,21-1013,Marriage and family therapists,,150,20.6
01,AL,Alabama,21-1014,Mental health counselors,,650,9.3
01,AL,Alabama,21-1015,Rehabilitation counselors,,1190,9.7
01,AL,Alabama,21-1019,"Counselors, all other",,80,27.1
01,AL,Alabama,21-1021,"Child, family, and school social workers",,4030,3.4
01,AL,Alabama,21-1022,Medical and public health social workers,,2200,4.9
01,AL,Alabama,21-1023,Mental health and substance abuse social workers,,840,8.9
01,AL,Alabama,21-1029,"Social workers, all other",,650,10.8
01,AL,Alabama,21-1091,Health educators,,420,10.2
01,AL,Alabama,21-1092,Probation officers and correctional treatment specialists,,900,3.8
01,AL,Alabama,21-1093,Social and human service assistants,,1790,7.7
01,AL,Alabama,21-1099,"Community and social service specialists, all other",,180,14.1
01,AL,Alabama,21-2011,Clergy,,470,10.8
01,AL,Alabama,21-2021,"Directors, religious activities and education",,40,37.7
01,AL,Alabama,23-0000,Legal occupations,major,9340,3.4
01,AL,Alabama,23-1011,Lawyers,,5240,4.7
01,AL,Alabama,23-1021,"Administrative law judges, adjudicators, and hearing officers",,110,3.9
01,AL,Alabama,23-1022,"Arbitrators, mediators, and conciliators",,110,20.8
01,AL,Alabama,23-1023,"Judges, magistrate judges, and magistrates",,540,3.6
01,AL,Alabama,23-2011,Paralegals and legal assistants,,2320,7.6
01,AL,Alabama,23-2091,Court reporters,,220,14.1
01,AL,Alabama,23-2092,Law clerks,,260,29.5
01,AL,Alabama,23-2093,"Title examiners, abstractors, and searchers",,330,26.2
01,AL,Alabama,23-2099,"Legal support workers, all other",,210,1.3
01,AL,Alabama,25-0000,"Education, training, and library occupations",major,107510,1.7
01,AL,Alabama,25-1011,"Business teachers, postsecondary",,870,5.6
01,AL,Alabama,25-1021,"Computer science teachers, postsecondary",,410,9.4
01,AL,Alabama,25-1022,"Mathematical science teachers, postsecondary",,730,8.4
01,AL,Alabama,25-1031,"Architecture teachers, postsecondary",,60,3.0
01,AL,Alabama,25-1032,"Engineering teachers, postsecondary",,740,6.1
01,AL,Alabama,25-1041,"Agricultural sciences teachers, postsecondary",,220,2.8
01,AL,Alabama,25-1042,"Biological science teachers, postsecondary",,2480,1.5
01,AL,Alabama,25-1043,"Forestry and conservation science teachers, postsecondary",,120,26.9
01,AL,Alabama,25-1052,"Chemistry teachers, postsecondary",,230,6.6
01,AL,Alabama,25-1054,"Physics teachers, postsecondary",,200,8.2
01,AL,Alabama,25-1063,"Economics teachers, postsecondary",,160,9.1
01,AL,Alabama,25-1064,"Geography teachers, postsecondary",,60,7.5
01,AL,Alabama,25-1065,"Political science teachers, postsecondary",,160,5.1
01,AL,Alabama,25-1066,"Psychology teachers, postsecondary",,490,5.1
01,AL,Alabama,25-1067,"Sociology teachers, postsecondary",,120,7.9
01,AL,Alabama,25-1069,"Social sciences teachers, postsecondary, all other",,50,24.9
01,AL,Alabama,25-1071,"Health specialties teachers, postsecondary",,1020,3.8
01,AL,Alabama,25-1072,"Nursing instructors and teachers, postsecondary",,720,14.8
01,AL,Alabama,25-1081,"Education teachers, postsecondary",,850,6.9
01,AL,Alabama,25-1082,"Library science teachers, postsecondary",,150,5.2
01,AL,Alabama,25-1111,"Criminal justice and law enforcement teachers, postsecondary",,130,7.1
01,AL,Alabama,25-1112,"Law teachers, postsecondary",,160,9.4
01,AL,Alabama,25-1113,"Social work teachers, postsecondary",,100,9.6
01,AL,Alabama,25-1121,"Art, drama, and music teachers, postsecondary",,720,6.8
01,AL,Alabama,25-1122,"Communications teachers, postsecondary",,290,7.8
01,AL,Alabama,25-1123,"English language and literature teachers, postsecondary",,970,7.5
01,AL,Alabama,25-1124,"Foreign language and literature teachers, postsecondary",,210,7.4
01,AL,Alabama,25-1125,"History teachers, postsecondary",,370,6.9
01,AL,Alabama,25-1126,"Philosophy and religion teachers, postsecondary",,250,12.6
01,AL,Alabama,25-1192,"Home economics teachers, postsecondary",,120,12.1
01,AL,Alabama,25-1193,"Recreation and fitness studies teachers, postsecondary",,160,10.2
01,AL,Alabama,25-1194,"Vocational education teachers, postsecondary",,1800,13.6
01,AL,Alabama,25-1199,"Postsecondary teachers, all other",,840,33.5
01,AL,Alabama,25-2011,"Preschool teachers, except special education",,1830,14.5
01,AL,Alabama,25-2012,"Kindergarten teachers, except special education",,2990,9.3
01,AL,Alabama,25-2021,"Elementary school teachers, except special education",,21320,6.3
01,AL,Alabama,25-2022,"Middle school teachers, except special and vocational education",,10920,9.2
01,AL,Alabama,25-2023,"Vocational education teachers, middle school",,150,20.7
01,AL,Alabama,25-2031,"Secondary school teachers, except special and vocational education",,14150,8.6
01,AL,Alabama,25-2032,"Vocational education teachers, secondary school",,2440,25.8
01,AL,Alabama,25-2041,"Special education teachers, preschool, kindergarten, and elementary school",,2380,10.5
01,AL,Alabama,25-2042,"Special education teachers, middle school",,1320,11.8
01,AL,Alabama,25-2043,"Special education teachers, secondary school",,1450,10.9
01,AL,Alabama,25-3011,"Adult literacy, remedial education, and GED teachers and instructors",,840,15.9
01,AL,Alabama,25-3021,Self-enrichment education teachers,,1250,10.3
01,AL,Alabama,25-3099,"Teachers and instructors, all other",,12770,10.3
01,AL,Alabama,25-4011,Archivists,,80,15.8
01,AL,Alabama,25-4012,Curators,,150,14.1
01,AL,Alabama,25-4013,Museum technicians and conservators,,100,3.9
01,AL,Alabama,25-4021,Librarians,,2160,2.8
01,AL,Alabama,25-4031,Library technicians,,1260,7.9
01,AL,Alabama,25-9011,Audio-visual collections specialists,,40,19.8
01,AL,Alabama,25-9021,Farm and home management advisors,,680,14.1
01,AL,Alabama,25-9031,Instructional coordinators,,1230,7.2
01,AL,Alabama,25-9041,Teacher assistants,,10600,4.9
01,AL,Alabama,25-9099,"Education, training, and library workers, all other",,590,20.6
01,AL,Alabama,27-0000,"Arts, design, entertainment, sports, and media occupations",major,19000,3.8
01,AL,Alabama,27-1011,Art directors,,240,18.1
01,AL,Alabama,27-1012,Craft artists,,80,21.6
01,AL,Alabama,27-1014,Multi-media artists and animators,,80,14.5
01,AL,Alabama,27-1019,"Artists and related workers, all other",,40,5.6
01,AL,Alabama,27-1021,Commercial and industrial designers,,190,14.9
01,AL,Alabama,27-1023,Floral designers,,780,9.8
01,AL,Alabama,27-1024,Graphic designers,,1880,6.0
01,AL,Alabama,27-1025,Interior designers,,420,13.0
01,AL,Alabama,27-1026,Merchandise displayers and window trimmers,,900,13.4
01,AL,Alabama,27-1027,Set and exhibit designers,,30,14.0
01,AL,Alabama,27-1029,"Designers, all other",,70,41.7
01,AL,Alabama,27-2011,Actors,,240,45.8
01,AL,Alabama,27-2012,Producers and directors,,610,14.8
01,AL,Alabama,27-2021,Athletes and sports competitors,,0,0
01,AL,Alabama,27-2022,Coaches and scouts,,2540,19.3
01,AL,Alabama,27-2023,"Umpires, referees, and other sports officials",,30,35.1
01,AL,Alabama,27-2031,Dancers,,0,0
01,AL,Alabama,27-2032,Choreographers,,810,15.6
01,AL,Alabama,27-2041,Music directors and composers,,140,20.0
01,AL,Alabama,27-2042,Musicians and singers,,240,16.9
01,AL,Alabama,27-2099,"Entertainers and performers, sports and related workers, all other",,40,32.5
01,AL,Alabama,27-3011,Radio and television announcers,,630,11.9
01,AL,Alabama,27-3012,Public address system and other announcers,,100,30.5
01,AL,Alabama,27-3021,Broadcast news analysts,,120,26.7
01,AL,Alabama,27-3022,Reporters and correspondents,,500,15.6
01,AL,Alabama,27-3031,Public relations specialists,,3780,4.4
01,AL,Alabama,27-3041,Editors,,770,10.1
01,AL,Alabama,27-3042,Technical writers,,620,6.0
01,AL,Alabama,27-3043,Writers and authors,,320,12.1
01,AL,Alabama,27-3091,Interpreters and translators,,240,13.8
01,AL,Alabama,27-3099,"Media and communication workers, all other",,0,0
01,AL,Alabama,27-4011,Audio and video equipment technicians,,470,11.7
01,AL,Alabama,27-4012,Broadcast technicians,,430,9.3
01,AL,Alabama,27-4014,Sound engineering technicians,,30,19.9
01,AL,Alabama,27-4021,Photographers,,820,8.7
01,AL,Alabama,27-4031,"Camera operators, television, video, and motion picture",,150,31.8
01,AL,Alabama,27-4032,Film and video editors,,110,16.8
01,AL,Alabama,27-4099,"Media and communication equipment workers, all other",,90,18.7
01,AL,Alabama,29-0000,Healthcare practitioner and technical occupations,major,113520,1.3
01,AL,Alabama,29-1011,Chiropractors,,200,15.3
01,AL,Alabama,29-1021,"Dentists, general",,890,12.8
01,AL,Alabama,29-1023,Orthodontists,,110,33.8
01,AL,Alabama,29-1031,Dietitians and nutritionists,,610,5.5
01,AL,Alabama,29-1041,Optometrists,,270,18.1
01,AL,Alabama,29-1051,Pharmacists,,4550,3.7
01,AL,Alabama,29-1061,Anesthesiologists,,770,24.2
01,AL,Alabama,29-1062,Family and general practitioners,,1000,26.2
01,AL,Alabama,29-1063,"Internists, general",,480,12.0
01,AL,Alabama,29-1064,Obstetricians and gynecologists,,260,27.1
01,AL,Alabama,29-1065,"Pediatricians, general",,470,23.1
01,AL,Alabama,29-1066,Psychiatrists,,260,32.3
01,AL,Alabama,29-1067,Surgeons,,360,16.9
01,AL,Alabama,29-1069,"Physicians and surgeons, all other",,2880,9.2
01,AL,Alabama,29-1071,Physician assistants,,470,14.2
01,AL,Alabama,29-1081,Podiatrists,,120,17.1
01,AL,Alabama,29-1111,Registered nurses,,42880,2.0
01,AL,Alabama,29-1121,Audiologists,,320,32.0
01,AL,Alabama,29-1122,Occupational therapists,,1060,8.7
01,AL,Alabama,29-1123,Physical therapists,,1750,5.2
01,AL,Alabama,29-1124,Radiation therapists,,210,12.8
01,AL,Alabama,29-1125,Recreational therapists,,230,11.3
01,AL,Alabama,29-1126,Respiratory therapists,,1640,4.2
01,AL,Alabama,29-1127,Speech-language pathologists,,890,6.7
01,AL,Alabama,29-1129,"Therapists, all other",,70,16.3
01,AL,Alabama,29-1131,Veterinarians,,800,12.9
01,AL,Alabama,29-1199,"Health diagnosing and treating practitioners, all other",,0,0
01,AL,Alabama,29-2011,Medical and clinical laboratory technologists,,2380,2.0
01,AL,Alabama,29-2012,Medical and clinical laboratory technicians,,2140,5.4
01,AL,Alabama,29-2021,Dental hygienists,,3050,7.3
01,AL,Alabama,29-2031,Cardiovascular technologists and technicians,,1220,7.1
01,AL,Alabama,29-2032,Diagnostic medical sonographers,,1090,6.9
01,AL,Alabama,29-2033,Nuclear medicine technologists,,450,8.1
01,AL,Alabama,29-2034,Radiologic technologists and technicians,,3360,3.8
01,AL,Alabama,29-2041,Emergency medical technicians and paramedics,,3290,12.3
01,AL,Alabama,29-2051,Dietetic technicians,,190,27.7
01,AL,Alabama,29-2052,Pharmacy technicians,,6290,5.3
01,AL,Alabama,29-2053,Psychiatric technicians,,610,5.6
01,AL,Alabama,29-2054,Respiratory therapy technicians,,540,5.5
01,AL,Alabama,29-2055,Surgical technologists,,1830,4.6
01,AL,Alabama,29-2056,Veterinary technologists and technicians,,850,17.4
01,AL,Alabama,29-2061,Licensed practical and licensed vocational nurses,,15210,2.3
01,AL,Alabama,29-2071,Medical records and health information technicians,,2710,3.3
01,AL,Alabama,29-2081,"Opticians, dispensing",,840,10.1
01,AL,Alabama,29-2091,Orthotists and prosthetists,,150,27.7
01,AL,Alabama,29-2099,"Health technologists and technicians, all other",,580,13.6
01,AL,Alabama,29-9011,Occupational health and safety specialists,,710,4.4
01,AL,Alabama,29-9012,Occupational health and safety technicians,,60,7.6
01,AL,Alabama,29-9091,Athletic trainers,,320,17.8
01,AL,Alabama,29-9099,"Healthcare practitioners and technical workers, all other",,810,7.0
01,AL,Alabama,31-0000,Healthcare support occupations,major,50790,1.6
01,AL,Alabama,31-1011,Home health aides,,9740,8.3
01,AL,Alabama,31-1012,"Nursing aides, orderlies, and attendants",,21290,2.9
01,AL,Alabama,31-1013,Psychiatric aides,,1490,8.6
01,AL,Alabama,31-2011,Occupational therapist assistants,,330,14.1
01,AL,Alabama,31-2012,Occupational therapist aides,,70,21.1
01,AL,Alabama,31-2021,Physical therapist assistants,,1240,6.8
01,AL,Alabama,31-2022,Physical therapist aides,,730,12.0
01,AL,Alabama,31-9011,Massage therapists,,140,27.3
01,AL,Alabama,31-9091,Dental assistants,,2910,5.8
01,AL,Alabama,31-9092,Medical assistants,,6680,5.0
01,AL,Alabama,31-9093,Medical equipment preparers,,900,5.2
01,AL,Alabama,31-9094,Medical transcriptionists,,1300,8.1
01,AL,Alabama,31-9095,Pharmacy aides,,720,21.1
01,AL,Alabama,31-9096,Veterinary assistants and laboratory animal caretakers,,1310,14.2
01,AL,Alabama,31-9099,"Healthcare support workers, all other",,1930,5.7
01,AL,Alabama,33-0000,Protective service occupations,major,43610,1.7
01,AL,Alabama,33-1011,First-line supervisors/managers of correctional officers,,440,0.7
01,AL,Alabama,33-1012,First-line supervisors/managers of police and detectives,,950,2.5
01,AL,Alabama,33-1021,First-line supervisors/managers of fire fighting and prevention workers,,810,3.6
01,AL,Alabama,33-1099,"First-line supervisors/managers, protective service workers, all other",,500,11.9
01,AL,Alabama,33-2011,Fire fighters,,5200,2.8
01,AL,Alabama,33-2021,Fire inspectors and investigators,,170,13.2
01,AL,Alabama,33-2022,Forest fire inspectors and prevention specialists,,50,0.0
01,AL,Alabama,33-3011,Bailiffs,,50,2.5
01,AL,Alabama,33-3012,Correctional officers and jailers,,5820,2.2
01,AL,Alabama,33-3021,Detectives and criminal investigators,,1140,2.6
01,AL,Alabama,33-3031,Fish and game wardens,,240,4.8
01,AL,Alabama,33-3041,Parking enforcement workers,,50,3.8
01,AL,Alabama,33-3051,Police and sheriff's patrol officers,,10810,1.9
01,AL,Alabama,33-9011,Animal control workers,,230,3.5
01,AL,Alabama,33-9021,Private detectives and investigators,,290,28.0
01,AL,Alabama,33-9031,Gaming surveillance officers and gaming investigators,,50,23.3
01,AL,Alabama,33-9032,Security guards,,14350,4.2
01,AL,Alabama,33-9091,Crossing guards,,580,7.1
01,AL,Alabama,33-9092,"Lifeguards, ski patrol, and other recreational protective service workers",,960,9.0
01,AL,Alabama,33-9099,"Protective service workers, all other",,910,9.3
01,AL,Alabama,35-0000,Food preparation and serving related occupations,major,147300,0.9
01,AL,Alabama,35-1011,Chefs and head cooks,,480,13.9
01,AL,Alabama,35-1012,First-line supervisors/managers of food preparation and serving workers,,13870,2.7
01,AL,Alabama,35-2011,"Cooks, fast food",,12740,6.7
01,AL,Alabama,35-2012,"Cooks, institution and cafeteria",,8000,3.4
01,AL,Alabama,35-2014,"Cooks, restaurant",,13000,5.2
01,AL,Alabama,35-2015,"Cooks, short order",,2010,22.4
01,AL,Alabama,35-2019,"Cooks, all other",,150,36.5
01,AL,Alabama,35-2021,Food preparation workers,,9810,5.4
01,AL,Alabama,35-3011,Bartenders,,2490,6.5
01,AL,Alabama,35-3021,"Combined food preparation and serving workers, including fast food",,38430,3.4
01,AL,Alabama,35-3022,"Counter attendants, cafeteria, food concession, and coffee shop",,2980,13.6
01,AL,Alabama,35-3031,Waiters and waitresses,,28540,3.3
01,AL,Alabama,35-3041,"Food servers, nonrestaurant",,2360,8.4
01,AL,Alabama,35-9011,Dining room and cafeteria attendants and bartender helpers,,2360,8.9
01,AL,Alabama,35-9021,Dishwashers,,5830,6.4
01,AL,Alabama,35-9031,"Hosts and hostesses, restaurant, lounge, and coffee shop",,4070,8.4
01,AL,Alabama,35-9099,"Food preparation and serving related workers, all other",,190,23.7
01,AL,Alabama,37-0000,Building and grounds cleaning and maintenance occupations,major,55250,2.5
01,AL,Alabama,37-1011,First-line supervisors/managers of housekeeping and janitorial workers,,2320,6.7
01,AL,Alabama,37-1012,"First-line supervisors/managers of landscaping, lawn service, and groundskeeping workers",,1820,4.5
01,AL,Alabama,37-2011,"Janitors and cleaners, except maids and housekeeping cleaners",,26700,4.4
01,AL,Alabama,37-2012,Maids and housekeeping cleaners,,11130,5.1
01,AL,Alabama,37-2019,"Building cleaning workers, all other",,160,37.7
01,AL,Alabama,37-2021,Pest control workers,,1920,9.2
01,AL,Alabama,37-3011,Landscaping and groundskeeping workers,,9590,4.2
01,AL,Alabama,37-3012,"Pesticide handlers, sprayers, and applicators, vegetation",,570,29.9
01,AL,Alabama,37-3013,Tree trimmers and pruners,,960,19.4
01,AL,Alabama,37-3019,"Grounds maintenance workers, all other",,70,12.4
01,AL,Alabama,39-0000,Personal care and service occupations,major,36340,2.7
01,AL,Alabama,39-1021,First-line supervisors/managers of personal service workers,,1870,6.3
01,AL,Alabama,39-2011,Animal trainers,,130,10.9
01,AL,Alabama,39-2021,Nonfarm animal caretakers,,1380,9.4
01,AL,Alabama,39-3012,Gaming and sports book writers and runners,,90,32.7
01,AL,Alabama,39-3019,"Gaming service workers, all other",,100,49.7
01,AL,Alabama,39-3021,Motion picture projectionists,,60,10.6
01,AL,Alabama,39-3031,"Ushers, lobby attendants, and ticket takers",,1520,21.4
01,AL,Alabama,39-3091,Amusement and recreation attendants,,3050,8.4
01,AL,Alabama,39-3092,Costume attendants,,50,48.7
01,AL,Alabama,39-3093,"Locker room, coatroom, and dressing room attendants",,0,0
01,AL,Alabama,39-4011,Embalmers,,220,18.2
01,AL,Alabama,39-4021,Funeral attendants,,390,21.8
01,AL,Alabama,39-5011,Barbers,,0,0
01,AL,Alabama,39-5012,"Hairdressers, hairstylists, and cosmetologists",,3820,7.1
01,AL,Alabama,39-5091,"Makeup artists, theatrical and performance",,0,0
01,AL,Alabama,39-5092,Manicurists and pedicurists,,220,38.9
01,AL,Alabama,39-5093,Shampooers,,430,12.8
01,AL,Alabama,39-5094,Skin care specialists,,180,27.6
01,AL,Alabama,39-6011,Baggage porters and bellhops,,230,18.0
01,AL,Alabama,39-6012,Concierges,,100,27.0
01,AL,Alabama,39-6021,Tour guides and escorts,,250,34.0
01,AL,Alabama,39-9011,Child care workers,,9270,4.6
