AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE
01,AL,Alabama,19-4093,Forest and Conservation Technicians,detailed,210,0.5
01,AL,Alabama,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,590,6.2
01,AL,Alabama,21-0000,Community and Social Service Occupations,major,16970,2.0
01,AL,Alabama,21-1011,Substance Abuse and Behavioral Disorder Counselors,detailed,600,12.7
01,AL,Alabama,21-1012,"Educational, Guidance, School, and Vocational Counselors",detailed,3190,4.5
01,AL,Alabama,21-1013,Marriage and Family Therapists,detailed,210,24.6
01,AL,Alabama,21-1014,Mental Health Counselors,detailed,790,9.8
01,AL,Alabama,21-1015,Rehabilitation Counselors,detailed,730,10.3
01,AL,Alabama,21-1019,"Counselors, All Other",detailed,90,16.2
01,AL,Alabama,21-1021,"Child, Family, and School Social Workers",detailed,3840,3.5
01,AL,Alabama,21-1022,Healthcare Social Workers,detailed,2250,3.9
01,AL,Alabama,21-1023,Mental Health and Substance Abuse Social Workers,detailed,1270,7.4
01,AL,Alabama,21-1029,"Social Workers, All Other",detailed,290,3.5
01,AL,Alabama,21-1091,Health Educators,detailed,290,10.6
01,AL,Alabama,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,980,7.4
01,AL,Alabama,21-1093,Social and Human Service Assistants,detailed,1350,9.0
01,AL,Alabama,21-1094,Community Health Workers,detailed,430,12.9
01,AL,Alabama,21-1099,"Community and Social Service Specialists, All Other",detailed,110,39.1
01,AL,Alabama,21-2011,Clergy,detailed,460,16.8
01,AL,Alabama,21-2021,"Directors, Religious Activities and Education",detailed,50,15.6
01,AL,Alabama,21-2099,"Religious Workers, All Other",detailed,30,41.8
01,AL,Alabama,23-0000,Legal Occupations,major,8980,3.3
01,AL,Alabama,23-1011,Lawyers,detailed,5120,4.8
01,AL,Alabama,23-1012,Judicial Law Clerks,detailed,30,4.0
01,AL,Alabama,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,110,6.1
01,AL,Alabama,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,50,3.7
01,AL,Alabama,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,700,3.2
01,AL,Alabama,23-2011,Paralegals and Legal Assistants,detailed,2230,7.4
01,AL,Alabama,23-2091,Court Reporters,detailed,350,7.9
01,AL,Alabama,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,220,27.4
01,AL,Alabama,23-2099,"Legal Support Workers, All Other",detailed,170,0.9
01,AL,Alabama,25-0000,"Education, Training, and Library Occupations",major,109900,1.3
01,AL,Alabama,25-1011,"Business Teachers, Postsecondary",detailed,1060,14.3
01,AL,Alabama,25-1021,"Computer Science Teachers, Postsecondary",detailed,410,5.8
01,AL,Alabama,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,780,6.3
01,AL,Alabama,25-1031,"Architecture Teachers, Postsecondary",detailed,120,0.0
01,AL,Alabama,25-1032,"Engineering Teachers, Postsecondary",detailed,560,1.2
01,AL,Alabama,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,220,0.4
01,AL,Alabama,25-1042,"Biological Science Teachers, Postsecondary",detailed,1820,1.8
01,AL,Alabama,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",detailed,60,0.0
01,AL,Alabama,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,40,2.0
01,AL,Alabama,25-1052,"Chemistry Teachers, Postsecondary",detailed,280,3.6
01,AL,Alabama,25-1053,"Environmental Science Teachers, Postsecondary",detailed,70,8.5
01,AL,Alabama,25-1054,"Physics Teachers, Postsecondary",detailed,180,3.5
01,AL,Alabama,25-1063,"Economics Teachers, Postsecondary",detailed,160,5.4
01,AL,Alabama,25-1064,"Geography Teachers, Postsecondary",detailed,60,3.6
01,AL,Alabama,25-1065,"Political Science Teachers, Postsecondary",detailed,170,6.1
01,AL,Alabama,25-1066,"Psychology Teachers, Postsecondary",detailed,460,7.2
01,AL,Alabama,25-1067,"Sociology Teachers, Postsecondary",detailed,140,4.9
01,AL,Alabama,25-1071,"Health Specialties Teachers, Postsecondary",detailed,1970,1.2
01,AL,Alabama,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,1290,16.6
01,AL,Alabama,25-1081,"Education Teachers, Postsecondary",detailed,800,1.6
01,AL,Alabama,25-1082,"Library Science Teachers, Postsecondary",detailed,150,3.9
01,AL,Alabama,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,150,21.3
01,AL,Alabama,25-1113,"Social Work Teachers, Postsecondary",detailed,90,2.5
01,AL,Alabama,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,790,5.0
01,AL,Alabama,25-1122,"Communications Teachers, Postsecondary",detailed,340,4.4
01,AL,Alabama,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,1040,6.0
01,AL,Alabama,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,240,5.4
01,AL,Alabama,25-1125,"History Teachers, Postsecondary",detailed,420,6.1
01,AL,Alabama,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,250,10.7
01,AL,Alabama,25-1191,Graduate Teaching Assistants,detailed,120,2.0
01,AL,Alabama,25-1192,"Home Economics Teachers, Postsecondary",detailed,210,1.0
01,AL,Alabama,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,230,4.4
01,AL,Alabama,25-1194,"Vocational Education Teachers, Postsecondary",detailed,2370,12.0
01,AL,Alabama,25-1199,"Postsecondary Teachers, All Other",detailed,2590,5.1
01,AL,Alabama,25-2011,"Preschool Teachers, Except Special Education",detailed,2060,13.6
01,AL,Alabama,25-2012,"Kindergarten Teachers, Except Special Education",detailed,2040,12.0
01,AL,Alabama,25-2021,"Elementary School Teachers, Except Special Education",detailed,22210,6.8
01,AL,Alabama,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,9350,17.5
01,AL,Alabama,25-2023,"Career/Technical Education Teachers, Middle School",detailed,130,23.0
01,AL,Alabama,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,12860,12.1
01,AL,Alabama,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,1340,21.1
01,AL,Alabama,25-2051,"Special Education Teachers, Preschool",detailed,60,30.7
01,AL,Alabama,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,1520,10.2
01,AL,Alabama,25-2053,"Special Education Teachers, Middle School",detailed,430,20.8
01,AL,Alabama,25-2054,"Special Education Teachers, Secondary School",detailed,990,14.6
01,AL,Alabama,25-2059,"Special Education Teachers, All Other",detailed,50,0.0
01,AL,Alabama,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,700,14.1
01,AL,Alabama,25-3021,Self-Enrichment Education Teachers,detailed,2410,9.1
01,AL,Alabama,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",detailed,3060,7.4
01,AL,Alabama,25-3098,Substitute Teachers,detailed,16740,7.7
01,AL,Alabama,25-4011,Archivists,detailed,50,1.8
01,AL,Alabama,25-4012,Curators,detailed,130,13.9
01,AL,Alabama,25-4013,Museum Technicians and Conservators,detailed,50,4.1
01,AL,Alabama,25-4021,Librarians,detailed,1880,3.2
01,AL,Alabama,25-4031,Library Technicians,detailed,1220,4.4
01,AL,Alabama,25-9011,Audio-Visual and Multimedia Collections Specialists,detailed,50,40.9
01,AL,Alabama,25-9021,Farm and Home Management Advisors,detailed,840,4.0
01,AL,Alabama,25-9031,Instructional Coordinators,detailed,1190,7.6
01,AL,Alabama,25-9041,Teacher Assistants,detailed,8090,7.4
01,AL,Alabama,25-9099,"Education, Training, and Library Workers, All Other",detailed,390,18.3
01,AL,Alabama,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,15760,4.5
01,AL,Alabama,27-1011,Art Directors,detailed,280,17.8
01,AL,Alabama,27-1012,Craft Artists,detailed,100,21.8
01,AL,Alabama,27-1014,Multimedia Artists and Animators,detailed,90,16.3
01,AL,Alabama,27-1019,"Artists and Related Workers, All Other",detailed,50,11.4
01,AL,Alabama,27-1021,Commercial and Industrial Designers,detailed,150,20.4
01,AL,Alabama,27-1023,Floral Designers,detailed,760,15.4
01,AL,Alabama,27-1024,Graphic Designers,detailed,1450,6.5
01,AL,Alabama,27-1025,Interior Designers,detailed,310,15.1
01,AL,Alabama,27-1026,Merchandise Displayers and Window Trimmers,detailed,1800,12.3
01,AL,Alabama,27-1027,Set and Exhibit Designers,detailed,60,29.0
01,AL,Alabama,27-2012,Producers and Directors,detailed,430,13.3
01,AL,Alabama,27-2022,Coaches and Scouts,detailed,2810,21.0
01,AL,Alabama,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,110,14.9
01,AL,Alabama,27-2041,Music Directors and Composers,detailed,170,13.0
01,AL,Alabama,27-2042,Musicians and Singers,detailed,150,31.5
01,AL,Alabama,27-3011,Radio and Television Announcers,detailed,460,13.0
01,AL,Alabama,27-3012,Public Address System and Other Announcers,detailed,50,30.7
01,AL,Alabama,27-3021,Broadcast News Analysts,detailed,150,28.2
01,AL,Alabama,27-3022,Reporters and Correspondents,detailed,480,9.3
01,AL,Alabama,27-3031,Public Relations Specialists,detailed,2130,3.9
01,AL,Alabama,27-3041,Editors,detailed,530,6.1
01,AL,Alabama,27-3042,Technical Writers,detailed,700,9.8
01,AL,Alabama,27-3043,Writers and Authors,detailed,280,19.7
01,AL,Alabama,27-3091,Interpreters and Translators,detailed,220,19.3
01,AL,Alabama,27-4011,Audio and Video Equipment Technicians,detailed,390,11.2
01,AL,Alabama,27-4012,Broadcast Technicians,detailed,400,13.7
01,AL,Alabama,27-4014,Sound Engineering Technicians,detailed,80,28.5
01,AL,Alabama,27-4021,Photographers,detailed,570,13.0
01,AL,Alabama,27-4031,"Camera Operators, Television, Video, and Motion Picture",detailed,240,21.6
01,AL,Alabama,27-4032,Film and Video Editors,detailed,100,17.8
01,AL,Alabama,27-4099,"Media and Communication Equipment Workers, All Other",detailed,70,10.7
01,AL,Alabama,29-0000,Healthcare Practitioners and Technical Occupations,major,119810,1.6
01,AL,Alabama,29-1011,Chiropractors,detailed,340,19.0
01,AL,Alabama,29-1021,"Dentists, General",detailed,950,14.2
01,AL,Alabama,29-1023,Orthodontists,detailed,0,0
01,AL,Alabama,29-1029,"Dentists, All Other Specialists",detailed,30,20.5
01,AL,Alabama,29-1031,Dietitians and Nutritionists,detailed,820,16.6
01,AL,Alabama,29-1041,Optometrists,detailed,350,20.1
01,AL,Alabama,29-1051,Pharmacists,detailed,5170,3.9
01,AL,Alabama,29-1061,Anesthesiologists,detailed,710,24.9
01,AL,Alabama,29-1062,Family and General Practitioners,detailed,570,14.7
01,AL,Alabama,29-1063,"Internists, General",detailed,460,20.8
01,AL,Alabama,29-1064,Obstetricians and Gynecologists,detailed,90,27.1
01,AL,Alabama,29-1065,"Pediatricians, General",detailed,460,16.9
01,AL,Alabama,29-1066,Psychiatrists,detailed,240,25.6
01,AL,Alabama,29-1067,Surgeons,detailed,180,34.4
01,AL,Alabama,29-1069,"Physicians and Surgeons, All Other",detailed,4250,6.4
01,AL,Alabama,29-1071,Physician Assistants,detailed,410,11.7
01,AL,Alabama,29-1081,Podiatrists,detailed,70,14.0
01,AL,Alabama,29-1122,Occupational Therapists,detailed,1120,7.0
01,AL,Alabama,29-1123,Physical Therapists,detailed,2210,4.5
01,AL,Alabama,29-1124,Radiation Therapists,detailed,400,21.8
01,AL,Alabama,29-1125,Recreational Therapists,detailed,150,17.9
01,AL,Alabama,29-1126,Respiratory Therapists,detailed,2100,4.6
01,AL,Alabama,29-1127,Speech-Language Pathologists,detailed,1250,6.6
01,AL,Alabama,29-1128,Exercise Physiologists,detailed,60,4.7
01,AL,Alabama,29-1131,Veterinarians,detailed,920,6.3
01,AL,Alabama,29-1141,Registered Nurses,detailed,43680,2.5
01,AL,Alabama,29-1151,Nurse Anesthetists,detailed,1190,17.8
01,AL,Alabama,29-1171,Nurse Practitioners,detailed,1820,5.5
01,AL,Alabama,29-1181,Audiologists,detailed,180,31.7
01,AL,Alabama,29-1199,"Health Diagnosing and Treating Practitioners, All Other",detailed,850,1.8
01,AL,Alabama,29-2011,Medical and Clinical Laboratory Technologists,detailed,2300,4.1
01,AL,Alabama,29-2012,Medical and Clinical Laboratory Technicians,detailed,2070,6.0
01,AL,Alabama,29-2021,Dental Hygienists,detailed,2570,5.3
01,AL,Alabama,29-2031,Cardiovascular Technologists and Technicians,detailed,710,7.1
01,AL,Alabama,29-2032,Diagnostic Medical Sonographers,detailed,1020,7.1
01,AL,Alabama,29-2033,Nuclear Medicine Technologists,detailed,330,4.6
01,AL,Alabama,29-2034,Radiologic Technologists,detailed,3340,4.3
01,AL,Alabama,29-2035,Magnetic Resonance Imaging Technologists,detailed,500,12.3
01,AL,Alabama,29-2041,Emergency Medical Technicians and Paramedics,detailed,3510,9.4
01,AL,Alabama,29-2051,Dietetic Technicians,detailed,160,15.0
01,AL,Alabama,29-2052,Pharmacy Technicians,detailed,7260,4.1
01,AL,Alabama,29-2053,Psychiatric Technicians,detailed,1220,10.9
01,AL,Alabama,29-2054,Respiratory Therapy Technicians,detailed,450,5.2
01,AL,Alabama,29-2055,Surgical Technologists,detailed,1840,5.2
01,AL,Alabama,29-2056,Veterinary Technologists and Technicians,detailed,840,15.3
01,AL,Alabama,29-2057,Ophthalmic Medical Technicians,detailed,260,25.0
01,AL,Alabama,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,13900,3.5
01,AL,Alabama,29-2071,Medical Records and Health Information Technicians,detailed,2610,4.0
01,AL,Alabama,29-2081,"Opticians, Dispensing",detailed,940,12.7
01,AL,Alabama,29-2091,Orthotists and Prosthetists,detailed,160,37.4
01,AL,Alabama,29-2099,"Health Technologists and Technicians, All Other",detailed,630,15.3
01,AL,Alabama,29-9011,Occupational Health and Safety Specialists,detailed,860,4.4
01,AL,Alabama,29-9012,Occupational Health and Safety Technicians,detailed,120,12.2
01,AL,Alabama,29-9091,Athletic Trainers,detailed,420,21.4
01,AL,Alabama,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,550,16.6
01,AL,Alabama,31-0000,Healthcare Support Occupations,major,49570,1.9
01,AL,Alabama,31-1011,Home Health Aides,detailed,3870,10.3
01,AL,Alabama,31-1013,Psychiatric Aides,detailed,2310,4.4
01,AL,Alabama,31-1014,Nursing Assistants,detailed,21870,2.9
01,AL,Alabama,31-1015,Orderlies,detailed,680,8.1
01,AL,Alabama,31-2011,Occupational Therapy Assistants,detailed,510,10.6
01,AL,Alabama,31-2012,Occupational Therapy Aides,detailed,120,22.9
01,AL,Alabama,31-2021,Physical Therapist Assistants,detailed,1910,4.9
01,AL,Alabama,31-2022,Physical Therapist Aides,detailed,730,11.8
01,AL,Alabama,31-9011,Massage Therapists,detailed,240,15.5
01,AL,Alabama,31-9091,Dental Assistants,detailed,3440,4.3
01,AL,Alabama,31-9092,Medical Assistants,detailed,6790,4.8
01,AL,Alabama,31-9093,Medical Equipment Preparers,detailed,1160,3.4
01,AL,Alabama,31-9094,Medical Transcriptionists,detailed,1080,15.4
01,AL,Alabama,31-9095,Pharmacy Aides,detailed,490,15.5
01,AL,Alabama,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,1230,9.8
01,AL,Alabama,31-9097,Phlebotomists,detailed,1940,7.7
01,AL,Alabama,31-9099,"Healthcare Support Workers, All Other",detailed,1200,9.6
01,AL,Alabama,33-0000,Protective Service Occupations,major,43380,2.0
01,AL,Alabama,33-1011,First-Line Supervisors of Correctional Officers,detailed,400,1.2
01,AL,Alabama,33-1012,First-Line Supervisors of Police and Detectives,detailed,1240,3.5
01,AL,Alabama,33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,detailed,1050,2.1
01,AL,Alabama,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,700,16.2
01,AL,Alabama,33-2011,Firefighters,detailed,4990,3.2
01,AL,Alabama,33-2021,Fire Inspectors and Investigators,detailed,110,3.1
01,AL,Alabama,33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,50,0.0
01,AL,Alabama,33-3011,Bailiffs,detailed,60,6.9
01,AL,Alabama,33-3012,Correctional Officers and Jailers,detailed,5760,2.6
01,AL,Alabama,33-3021,Detectives and Criminal Investigators,detailed,1240,1.4
01,AL,Alabama,33-3031,Fish and Game Wardens,detailed,210,0.0
01,AL,Alabama,33-3041,Parking Enforcement Workers,detailed,50,6.6
01,AL,Alabama,33-3051,Police and Sheriff's Patrol Officers,detailed,10780,2.1
