AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE
01,AL,Alabama,25-1071,"Health specialties teachers, postsecondary",,1010,5.0
01,AL,Alabama,25-1072,"Nursing instructors and teachers, postsecondary",,830,9.4
01,AL,Alabama,25-1081,"Education teachers, postsecondary",,690,6.1
01,AL,Alabama,25-1082,"Library science teachers, postsecondary",,160,3.9
01,AL,Alabama,25-1111,"Criminal justice and law enforcement teachers, postsecondary",,130,16.6
01,AL,Alabama,25-1112,"Law teachers, postsecondary",,140,8.3
01,AL,Alabama,25-1113,"Social work teachers, postsecondary",,80,1.8
01,AL,Alabama,25-1121,"Art, drama, and music teachers, postsecondary",,670,7.7
01,AL,Alabama,25-1122,"Communications teachers, postsecondary",,270,8.8
01,AL,Alabama,25-1123,"English language and literature teachers, postsecondary",,1040,7.1
01,AL,Alabama,25-1124,"Foreign language and literature teachers, postsecondary",,210,8.2
01,AL,Alabama,25-1125,"History teachers, postsecondary",,400,6.5
01,AL,Alabama,25-1126,"Philosophy and religion teachers, postsecondary",,180,7.7
01,AL,Alabama,25-1192,"Home economics teachers, postsecondary",,130,10.5
01,AL,Alabama,25-1193,"Recreation and fitness studies teachers, postsecondary",,250,10.6
01,AL,Alabama,25-1194,"Vocational education teachers, postsecondary",,1360,9.0
01,AL,Alabama,25-1199,"Postsecondary teachers, all other",,1250,20.3
01,AL,Alabama,25-2011,"Preschool teachers, except special education",,3370,13.2
01,AL,Alabama,25-2012,"Kindergarten teachers, except special education",,3090,5.1
01,AL,Alabama,25-2021,"Elementary school teachers, except special education",,19760,3.6
01,AL,Alabama,25-2022,"Middle school teachers, except special and vocational education",,10450,8.9
01,AL,Alabama,25-2023,"Vocational education teachers, middle school",,180,12.8
01,AL,Alabama,25-2031,"Secondary school teachers, except special and vocational education",,14510,5.3
01,AL,Alabama,25-2032,"Vocational education teachers, secondary school",,2150,21.5
01,AL,Alabama,25-2041,"Special education teachers, preschool, kindergarten, and elementary school",,2340,10.0
01,AL,Alabama,25-2042,"Special education teachers, middle school",,1000,10.1
01,AL,Alabama,25-2043,"Special education teachers, secondary school",,1360,6.7
01,AL,Alabama,25-3011,"Adult literacy, remedial education, and GED teachers and instructors",,920,13.4
01,AL,Alabama,25-3021,Self-enrichment education teachers,,1410,8.0
01,AL,Alabama,25-3099,"Teachers and instructors, all other",,10190,4.4
01,AL,Alabama,25-4011,Archivists,,80,22.2
01,AL,Alabama,25-4012,Curators,,160,28.5
01,AL,Alabama,25-4013,Museum technicians and conservators,,60,4.8
01,AL,Alabama,25-4021,Librarians,,2230,3.3
01,AL,Alabama,25-4031,Library technicians,,1130,7.1
01,AL,Alabama,25-9011,Audio-visual collections specialists,,70,13.1
01,AL,Alabama,25-9021,Farm and home management advisors,,670,22.8
01,AL,Alabama,25-9031,Instructional coordinators,,1020,5.0
01,AL,Alabama,25-9041,Teacher assistants,,13900,14.8
01,AL,Alabama,25-9099,"Education, training, and library workers, all other",,690,20.3
01,AL,Alabama,27-0000,"Arts, design, entertainment, sports, and media occupations",major,17780,3.1
01,AL,Alabama,27-1011,Art directors,,230,15.5
01,AL,Alabama,27-1012,Craft artists,,110,24.7
01,AL,Alabama,27-1013,"Fine artists, including painters, sculptors, and illustrators",,80,24.9
01,AL,Alabama,27-1014,Multi-media artists and animators,,80,20.2
01,AL,Alabama,27-1019,"Artists and related workers, all other",,40,5.2
01,AL,Alabama,27-1021,Commercial and industrial designers,,180,16.1
01,AL,Alabama,27-1023,Floral designers,,900,5.2
01,AL,Alabama,27-1024,Graphic designers,,1760,7.8
01,AL,Alabama,27-1025,Interior designers,,430,12.9
01,AL,Alabama,27-1026,Merchandise displayers and window trimmers,,1310,8.6
01,AL,Alabama,27-1029,"Designers, all other",,100,24.0
01,AL,Alabama,27-2012,Producers and directors,,570,13.7
01,AL,Alabama,27-2022,Coaches and scouts,,1850,8.0
01,AL,Alabama,27-2023,"Umpires, referees, and other sports officials",,40,39.6
01,AL,Alabama,27-2031,Dancers,,40,47.8
01,AL,Alabama,27-2032,Choreographers,,530,21.5
01,AL,Alabama,27-2042,Musicians and singers,,250,31.2
01,AL,Alabama,27-2099,"Entertainers and performers, sports and related workers, all other",,40,41.3
01,AL,Alabama,27-3011,Radio and television announcers,,700,11.0
01,AL,Alabama,27-3012,Public address system and other announcers,,120,35.0
01,AL,Alabama,27-3021,Broadcast news analysts,,150,11.8
01,AL,Alabama,27-3022,Reporters and correspondents,,640,16.7
01,AL,Alabama,27-3031,Public relations specialists,,2770,6.1
01,AL,Alabama,27-3041,Editors,,880,10.4
01,AL,Alabama,27-3042,Technical writers,,450,8.9
01,AL,Alabama,27-3043,Writers and authors,,460,18.3
01,AL,Alabama,27-3091,Interpreters and translators,,190,13.4
01,AL,Alabama,27-3099,"Media and communication workers, all other",,140,32.6
01,AL,Alabama,27-4011,Audio and video equipment technicians,,410,21.7
01,AL,Alabama,27-4012,Broadcast technicians,,410,10.6
01,AL,Alabama,27-4014,Sound engineering technicians,,90,37.1
01,AL,Alabama,27-4021,Photographers,,820,14.7
01,AL,Alabama,27-4031,"Camera operators, television, video, and motion picture",,280,12.0
01,AL,Alabama,27-4032,Film and video editors,,160,22.2
01,AL,Alabama,27-4099,"Media and communication equipment workers, all other",,70,4.3
01,AL,Alabama,29-0000,Healthcare practitioners and technical occupations,major,111580,3.4
01,AL,Alabama,29-1011,Chiropractors,,310,23.4
01,AL,Alabama,29-1021,"Dentists, general",,820,16.6
01,AL,Alabama,29-1023,Orthodontists,,60,34.7
01,AL,Alabama,29-1029,"Dentists, all other specialists",,30,25.9
01,AL,Alabama,29-1031,Dietitians and nutritionists,,630,4.0
01,AL,Alabama,29-1041,Optometrists,,330,19.2
01,AL,Alabama,29-1051,Pharmacists,,4440,4.6
01,AL,Alabama,29-1061,Anesthesiologists,,770,24.9
01,AL,Alabama,29-1062,Family and general practitioners,,900,16.0
01,AL,Alabama,29-1063,"Internists, general",,560,14.3
01,AL,Alabama,29-1064,Obstetricians and gynecologists,,240,29.1
01,AL,Alabama,29-1065,"Pediatricians, general",,470,20.4
01,AL,Alabama,29-1066,Psychiatrists,,170,26.4
01,AL,Alabama,29-1067,Surgeons,,730,15.3
01,AL,Alabama,29-1069,"Physicians and surgeons, all other",,3030,5.9
01,AL,Alabama,29-1071,Physician assistants,,470,22.7
01,AL,Alabama,29-1081,Podiatrists,,70,26.4
01,AL,Alabama,29-1111,Registered nurses,,42180,5.4
01,AL,Alabama,29-1121,Audiologists,,150,24.9
01,AL,Alabama,29-1122,Occupational therapists,,840,7.3
01,AL,Alabama,29-1123,Physical therapists,,1710,5.8
01,AL,Alabama,29-1124,Radiation therapists,,200,17.0
01,AL,Alabama,29-1125,Recreational therapists,,340,9.5
01,AL,Alabama,29-1126,Respiratory therapists,,2220,30.8
01,AL,Alabama,29-1127,Speech-language pathologists,,970,4.3
01,AL,Alabama,29-1129,"Therapists, all other",,40,0.0
01,AL,Alabama,29-1131,Veterinarians,,790,8.7
01,AL,Alabama,29-1199,"Health diagnosing and treating practitioners, all other",,550,10.6
01,AL,Alabama,29-2011,Medical and clinical laboratory technologists,,2350,3.4
01,AL,Alabama,29-2012,Medical and clinical laboratory technicians,,2130,4.5
01,AL,Alabama,29-2021,Dental hygienists,,3110,8.2
01,AL,Alabama,29-2031,Cardiovascular technologists and technicians,,1100,9.7
01,AL,Alabama,29-2032,Diagnostic medical sonographers,,920,6.9
01,AL,Alabama,29-2033,Nuclear medicine technologists,,410,7.8
01,AL,Alabama,29-2034,Radiologic technologists and technicians,,3290,3.3
01,AL,Alabama,29-2041,Emergency medical technicians and paramedics,,3150,6.9
01,AL,Alabama,29-2051,Dietetic technicians,,170,18.1
01,AL,Alabama,29-2052,Pharmacy technicians,,6080,3.5
01,AL,Alabama,29-2053,Psychiatric technicians,,380,17.5
01,AL,Alabama,29-2054,Respiratory therapy technicians,,640,7.4
01,AL,Alabama,29-2055,Surgical technologists,,1620,5.1
01,AL,Alabama,29-2056,Veterinary technologists and technicians,,800,14.3
01,AL,Alabama,29-2061,Licensed practical and licensed vocational nurses,,14960,4.1
01,AL,Alabama,29-2071,Medical records and health information technicians,,3070,4.9
01,AL,Alabama,29-2081,"Opticians, dispensing",,790,15.1
01,AL,Alabama,29-2091,Orthotists and prosthetists,,90,26.8
01,AL,Alabama,29-2099,"Health technologists and technicians, all other",,630,7.3
01,AL,Alabama,29-9011,Occupational health and safety specialists,,750,10.6
01,AL,Alabama,29-9012,Occupational health and safety technicians,,190,37.5
01,AL,Alabama,29-9091,Athletic trainers,,250,11.9
01,AL,Alabama,29-9099,"Healthcare practitioners and technical workers, all other",,650,11.6
01,AL,Alabama,31-0000,Healthcare support occupations,major,48300,1.9
01,AL,Alabama,31-1011,Home health aides,,10070,6.7
01,AL,Alabama,31-1012,"Nursing aides, orderlies, and attendants",,19920,3.2
01,AL,Alabama,31-1013,Psychiatric aides,,1200,10.6
01,AL,Alabama,31-2011,Occupational therapist assistants,,260,9.0
01,AL,Alabama,31-2021,Physical therapist assistants,,1200,6.7
01,AL,Alabama,31-2022,Physical therapist aides,,650,12.5
01,AL,Alabama,31-9011,Massage therapists,,180,34.9
01,AL,Alabama,31-9091,Dental assistants,,2800,7.8
01,AL,Alabama,31-9092,Medical assistants,,5580,4.8
01,AL,Alabama,31-9093,Medical equipment preparers,,890,3.4
01,AL,Alabama,31-9094,Medical transcriptionists,,1490,7.6
01,AL,Alabama,31-9095,Pharmacy aides,,720,15.1
01,AL,Alabama,31-9096,Veterinary assistants and laboratory animal caretakers,,1550,9.0
01,AL,Alabama,31-9099,"Healthcare support workers, all other",,1770,5.4
01,AL,Alabama,33-0000,Protective service occupations,major,41510,3.5
01,AL,Alabama,33-1011,First-line supervisors/managers of correctional officers,,390,2.1
01,AL,Alabama,33-1012,First-line supervisors/managers of police and detectives,,980,4.8
01,AL,Alabama,33-1021,First-line supervisors/managers of fire fighting and prevention workers,,610,4.6
01,AL,Alabama,33-1099,"First-line supervisors/managers, protective service workers, all other",,560,8.3
01,AL,Alabama,33-2011,Fire fighters,,4510,10.2
01,AL,Alabama,33-2021,Fire inspectors and investigators,,290,40.6
01,AL,Alabama,33-3011,Bailiffs,,50,20.9
01,AL,Alabama,33-3012,Correctional officers and jailers,,5380,3.0
01,AL,Alabama,33-3021,Detectives and criminal investigators,,1220,3.2
01,AL,Alabama,33-3031,Fish and game wardens,,330,4.0
01,AL,Alabama,33-3041,Parking enforcement workers,,80,45.2
01,AL,Alabama,33-3051,Police and sheriff's patrol officers,,9850,6.3
01,AL,Alabama,33-9011,Animal control workers,,210,6.9
01,AL,Alabama,33-9021,Private detectives and investigators,,490,25.8
01,AL,Alabama,33-9031,Gaming surveillance officers and gaming investigators,,60,17.8
01,AL,Alabama,33-9032,Security guards,,13950,3.7
01,AL,Alabama,33-9091,Crossing guards,,800,13.2
01,AL,Alabama,33-9092,"Lifeguards, ski patrol, and other recreational protective service workers",,930,14.4
01,AL,Alabama,33-9099,"Protective service workers, all other",,770,2.8
01,AL,Alabama,35-0000,Food preparation and serving related occupations,major,153960,1.1
01,AL,Alabama,35-1011,Chefs and head cooks,,690,9.5
01,AL,Alabama,35-1012,First-line supervisors/managers of food preparation and serving workers,,14440,2.6
01,AL,Alabama,35-2011,"Cooks, fast food",,11940,4.9
01,AL,Alabama,35-2012,"Cooks, institution and cafeteria",,8430,2.3
01,AL,Alabama,35-2014,"Cooks, restaurant",,11490,4.4
01,AL,Alabama,35-2015,"Cooks, short order",,2870,10.5
01,AL,Alabama,35-2019,"Cooks, all other",,340,32.3
01,AL,Alabama,35-2021,Food preparation workers,,11300,5.5
01,AL,Alabama,35-3011,Bartenders,,3080,7.8
01,AL,Alabama,35-3021,"Combined food preparation and serving workers, including fast food",,43390,2.7
01,AL,Alabama,35-3022,"Counter attendants, cafeteria, food concession, and coffee shop",,3710,10.0
01,AL,Alabama,35-3031,Waiters and waitresses,,27940,2.7
01,AL,Alabama,35-3041,"Food servers, nonrestaurant",,1890,13.6
01,AL,Alabama,35-9011,Dining room and cafeteria attendants and bartender helpers,,2820,8.8
01,AL,Alabama,35-9021,Dishwashers,,5660,5.7
01,AL,Alabama,35-9031,"Hosts and hostesses, restaurant, lounge, and coffee shop",,3820,5.4
01,AL,Alabama,35-9099,"Food preparation and serving related workers, all other",,150,15.8
01,AL,Alabama,37-0000,Building and grounds cleaning and maintenance occupations,major,55400,1.4
01,AL,Alabama,37-1011,First-line supervisors/managers of housekeeping and janitorial workers,,2210,4.0
01,AL,Alabama,37-1012,"First-line supervisors/managers of landscaping, lawn service, and groundskeeping workers",,2100,5.1
01,AL,Alabama,37-2011,"Janitors and cleaners, except maids and housekeeping cleaners",,26240,2.4
01,AL,Alabama,37-2012,Maids and housekeeping cleaners,,11380,2.9
01,AL,Alabama,37-2019,"Building cleaning workers, all other",,300,33.0
01,AL,Alabama,37-2021,Pest control workers,,1760,10.3
01,AL,Alabama,37-3011,Landscaping and groundskeeping workers,,9950,3.5
01,AL,Alabama,37-3012,"Pesticide handlers, sprayers, and applicators, vegetation",,360,20.6
01,AL,Alabama,37-3013,Tree trimmers and pruners,,800,29.8
01,AL,Alabama,37-3019,"Grounds maintenance workers, all other",,310,12.2
01,AL,Alabama,39-0000,Personal care and service occupations,major,33340,2.7
01,AL,Alabama,39-1011,Gaming supervisors,,60,23.1
01,AL,Alabama,39-1021,First-line supervisors/managers of personal service workers,,1970,6.8
01,AL,Alabama,39-2011,Animal trainers,,50,43.9
01,AL,Alabama,39-2021,Nonfarm animal caretakers,,1060,10.8
01,AL,Alabama,39-3012,Gaming and sports book writers and runners,,120,18.9
01,AL,Alabama,39-3019,"Gaming service workers, all other",,130,30.2
01,AL,Alabama,39-3021,Motion picture projectionists,,0,0
01,AL,Alabama,39-3031,"Ushers, lobby attendants, and ticket takers",,750,34.5
01,AL,Alabama,39-3091,Amusement and recreation attendants,,2750,8.0
01,AL,Alabama,39-3092,Costume attendants,,0,0
01,AL,Alabama,39-3093,"Locker room, coatroom, and dressing room attendants",,160,16.8
01,AL,Alabama,39-4011,Embalmers,,230,15.0
01,AL,Alabama,39-4021,Funeral attendants,,510,14.7
01,AL,Alabama,39-5011,Barbers,,0,0
01,AL,Alabama,39-5012,"Hairdressers, hairstylists, and cosmetologists",,3480,6.0
01,AL,Alabama,39-5092,Manicurists and pedicurists,,380,39.2
01,AL,Alabama,39-5093,Shampooers,,540,15.9
01,AL,Alabama,39-5094,Skin care specialists,,280,29.3
01,AL,Alabama,39-6011,Baggage porters and bellhops,,110,21.0
01,AL,Alabama,39-6012,Concierges,,40,28.1
01,AL,Alabama,39-9011,Child care workers,,9700,5.3
01,AL,Alabama,39-9021,Personal and home care aides,,2580,10.5
01,AL,Alabama,39-9031,Fitness trainers and aerobics instructors,,2810,11.0
01,AL,Alabama,39-9032,Recreation workers,,2880,6.9
01,AL,Alabama,39-9041,Residential advisors,,990,17.0
01,AL,Alabama,39-9099,"Personal care and service workers, all other",,440,21.9
01,AL,Alabama,41-0000,Sales and related occupations,major,212360,0.9
01,AL,Alabama,41-1011,First-line supervisors/managers of retail sales workers,,24940,2.0
